#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2022 01 22 18 30  20  5.7  6.2    MM    MM    MM  MM 1030.0   7.5  10.0    MM   MM   MM    MM
2022 01 22 18 24  20  5.7  6.7    MM    MM    MM  MM 1030.2   7.6  10.0    MM   MM   MM    MM
2022 01 22 18 18  20  5.7  6.2    MM    MM    MM  MM 1030.3   7.4  10.0    MM   MM   MM    MM
2022 01 22 18 12  10  5.1  6.2    MM    MM    MM  MM 1030.5   7.4   9.9    MM   MM   MM    MM
2022 01 22 18 06  10  5.1  6.2    MM    MM    MM  MM 1030.7   7.2   9.9    MM   MM   MM    MM
2022 01 22 18 00  10  5.7  6.2    MM    MM    MM  MM 1030.8   7.2   9.9    MM   MM +0.0    MM
2022 01 22 17 54  10  5.1  6.7    MM    MM    MM  MM 1030.9   7.0   9.7    MM   MM   MM    MM
2022 01 22 17 48 350  5.7  6.7    MM    MM    MM  MM 1031.1   6.8   9.6    MM   MM   MM    MM
2022 01 22 17 42 350  5.1  6.7    MM    MM    MM  MM 1031.1   6.7   9.8    MM   MM   MM    MM
2022 01 22 17 36 350  5.7  7.2    MM    MM    MM  MM 1031.1   6.5   9.8    MM   MM   MM    MM
2022 01 22 17 30 350  6.2  7.2    MM    MM    MM  MM 1031.2   6.7   9.8    MM   MM   MM    MM
2022 01 22 17 24 360  6.2  8.2    MM    MM    MM  MM 1031.2   6.5   9.7    MM   MM   MM    MM
2022 01 22 17 18 360  6.7  7.7    MM    MM    MM  MM 1031.2   6.3   9.7    MM   MM   MM    MM
2022 01 22 17 12 360  6.7  7.7    MM    MM    MM  MM 1031.3   6.3   9.8    MM   MM   MM    MM
2022 01 22 17 06 360  6.7  9.3    MM    MM    MM  MM 1031.3   6.3   9.7    MM   MM   MM    MM
2022 01 22 17 00 360  7.2  8.8    MM    MM    MM  MM 1031.3   6.0   9.6    MM   MM +1.2    MM
2022 01 22 16 54 360  7.7  9.3    MM    MM    MM  MM 1031.2   5.9   9.5    MM   MM   MM    MM
2022 01 22 16 48 360  6.7  8.8    MM    MM    MM  MM 1031.3   5.8   9.5    MM   MM   MM    MM
2022 01 22 16 42 360  7.2  8.8    MM    MM    MM  MM 1031.3   5.8   9.6    MM   MM   MM    MM
2022 01 22 16 36  10  7.2  8.2    MM    MM    MM  MM 1031.3   5.5   9.7    MM   MM   MM    MM
2022 01 22 16 30 350  6.7  8.2    MM    MM    MM  MM 1031.6   5.4   9.8    MM   MM   MM    MM
2022 01 22 16 24 360  7.2  9.3    MM    MM    MM  MM 1031.6   5.2   9.8    MM   MM   MM    MM
2022 01 22 16 18 360  7.2  8.2    MM    MM    MM  MM 1031.5   5.2  10.0    MM   MM   MM    MM
2022 01 22 16 12 350  6.7  8.2    MM    MM    MM  MM 1031.6   4.9   9.9    MM   MM   MM    MM
2022 01 22 16 06 350  7.2  8.8    MM    MM    MM  MM 1031.6   4.8   9.8    MM   MM   MM    MM
2022 01 22 16 00 360  6.7  8.8    MM    MM    MM  MM 1031.6   4.4   9.8    MM   MM +2.1    MM
2022 01 22 15 54 360  7.7  8.8    MM    MM    MM  MM 1031.5   4.4  10.3    MM   MM   MM    MM
2022 01 22 15 48 360  7.2  8.8    MM    MM    MM  MM 1031.6   4.5  10.3    MM   MM   MM    MM
2022 01 22 15 42 360  7.2  8.8    MM    MM    MM  MM 1031.5   4.3  10.4    MM   MM   MM    MM
2022 01 22 15 36 360  7.7  9.8    MM    MM    MM  MM 1031.5   4.4  10.0    MM   MM   MM    MM
2022 01 22 15 30 360  7.7  9.8    MM    MM    MM  MM 1031.4   4.3  10.4    MM   MM   MM    MM
2022 01 22 15 24 360  7.7  8.8    MM    MM    MM  MM 1031.4   4.3   9.8    MM   MM   MM    MM
2022 01 22 15 18 360  7.7  9.3    MM    MM    MM  MM 1031.3   4.3  10.5    MM   MM   MM    MM
2022 01 22 15 12 360  7.7  9.8    MM    MM    MM  MM 1031.2   4.4  10.2    MM   MM   MM    MM
2022 01 22 15 06 360  9.3 10.3    MM    MM    MM  MM 1031.0   4.2  10.3    MM   MM   MM    MM
2022 01 22 15 00 360  8.8 10.3    MM    MM    MM  MM 1031.0   4.4  10.5    MM   MM +2.4    MM
2022 01 22 14 54 360  8.8 10.3    MM    MM    MM  MM 1030.7   4.6  10.5    MM   MM   MM    MM
2022 01 22 14 48 360  8.8 10.3    MM    MM    MM  MM 1030.7   4.5  10.3    MM   MM   MM    MM
2022 01 22 14 42 360  9.3 11.3    MM    MM    MM  MM 1030.6   4.5  10.6    MM   MM   MM    MM
2022 01 22 14 36 360  9.8 11.3    MM    MM    MM  MM 1030.4   4.5  10.3    MM   MM   MM    MM
2022 01 22 14 30 360  9.3 11.3    MM    MM    MM  MM 1030.3   4.8  10.4    MM   MM   MM    MM
2022 01 22 14 24 360  9.3 11.8    MM    MM    MM  MM 1030.2   4.7  10.6    MM   MM   MM    MM
2022 01 22 14 18 360  9.8 11.3    MM    MM    MM  MM 1030.1   4.7  10.8    MM   MM   MM    MM
2022 01 22 14 12 360  9.3 11.3    MM    MM    MM  MM 1030.2   4.8  10.0    MM   MM   MM    MM
2022 01 22 14 06 360 10.3 11.8    MM    MM    MM  MM 1030.1   4.9  11.4    MM   MM   MM    MM
2022 01 22 14 00 360 10.8 12.4    MM    MM    MM  MM 1030.1   4.6  10.5    MM   MM +1.9    MM
2022 01 22 13 54 350 10.3 12.4    MM    MM    MM  MM 1030.0   4.9  11.1    MM   MM   MM    MM
2022 01 22 13 48 360  9.8 11.3    MM    MM    MM  MM 1029.9   4.9  11.0    MM   MM   MM    MM
2022 01 22 13 42 350  9.3 11.3    MM    MM    MM  MM 1029.9   4.8  10.9    MM   MM   MM    MM
2022 01 22 13 36 360 10.3 11.8    MM    MM    MM  MM 1029.8   5.0  11.0    MM   MM   MM    MM
2022 01 22 13 30 360  9.8 11.3    MM    MM    MM  MM 1029.8   5.0  10.4    MM   MM   MM    MM
2022 01 22 13 24 360  9.8 10.8    MM    MM    MM  MM 1029.8   5.0  10.6    MM   MM   MM    MM
2022 01 22 13 18 360  9.8 11.3    MM    MM    MM  MM 1029.8   4.9  10.6    MM   MM   MM    MM
2022 01 22 13 12 360  9.8 10.8    MM    MM    MM  MM 1029.7   4.8  10.7    MM   MM   MM    MM
2022 01 22 13 06 360  9.8 11.3    MM    MM    MM  MM 1029.5   5.3  11.0    MM   MM   MM    MM
2022 01 22 13 00 360  9.8 11.3    MM    MM    MM  MM 1029.5   4.9  10.8    MM   MM +1.8    MM
2022 01 22 12 54 360  9.8 11.3    MM    MM    MM  MM 1029.5   5.1  10.7    MM   MM   MM    MM
2022 01 22 12 48 360  9.8 11.3    MM    MM    MM  MM 1029.3   5.0  10.3    MM   MM   MM    MM
2022 01 22 12 42 360  9.8 10.8    MM    MM    MM  MM 1029.2   5.2  10.5    MM   MM   MM    MM
2022 01 22 12 36 360  9.8 11.3    MM    MM    MM  MM 1029.2   5.0  10.6    MM   MM   MM    MM
2022 01 22 12 30 360  9.8 10.8    MM    MM    MM  MM 1029.1   5.1  10.4    MM   MM   MM    MM
2022 01 22 12 24 360  9.8 10.8    MM    MM    MM  MM 1029.0   5.1  10.3    MM   MM   MM    MM
2022 01 22 12 18 360  9.3 10.8    MM    MM    MM  MM 1029.1   5.2  10.9    MM   MM   MM    MM
2022 01 22 12 12 360  9.8 10.8    MM    MM    MM  MM 1028.9   5.5  10.6    MM   MM   MM    MM
2022 01 22 12 06 360  9.3 10.8    MM    MM    MM  MM 1028.8   5.5  10.9    MM   MM   MM    MM
2022 01 22 12 00 360 10.3 11.3    MM    MM    MM  MM 1028.6   5.4  10.9    MM   MM +1.4    MM
2022 01 22 11 54 360  9.8 11.3    MM    MM    MM  MM 1028.5   5.4  11.0    MM   MM   MM    MM
2022 01 22 11 48 360  9.8 10.8    MM    MM    MM  MM 1028.5   5.6  10.4    MM   MM   MM    MM
2022 01 22 11 42 360  9.3 10.8    MM    MM    MM  MM 1028.6   5.9  11.1    MM   MM   MM    MM
2022 01 22 11 36 360 10.3 11.3    MM    MM    MM  MM 1028.3   5.6  11.2    MM   MM   MM    MM
2022 01 22 11 24 360  9.3 11.3    MM    MM    MM  MM 1028.3   5.8  11.6    MM   MM   MM    MM
2022 01 22 11 18 350  9.3 10.8    MM    MM    MM  MM 1028.5   5.7  11.8    MM   MM   MM    MM
2022 01 22 11 12 360  9.8 10.3    MM    MM    MM  MM 1028.4   5.8  11.3    MM   MM   MM    MM
2022 01 22 11 06 360  9.3 10.3    MM    MM    MM  MM 1028.2   6.0  11.2    MM   MM   MM    MM
2022 01 22 11 00 360  9.8 10.8    MM    MM    MM  MM 1028.2   5.8  11.5    MM   MM +0.7    MM
2022 01 22 10 54 360  9.3 10.8    MM    MM    MM  MM 1028.0   6.1  11.7    MM   MM   MM    MM
2022 01 22 10 48 360  9.3 10.8    MM    MM    MM  MM 1028.0   6.1  11.0    MM   MM   MM    MM
2022 01 22 10 42 360  9.8 11.3    MM    MM    MM  MM 1027.8   6.1  11.3    MM   MM   MM    MM
2022 01 22 10 36 360 10.3 11.3    MM    MM    MM  MM 1027.8   6.1  11.0    MM   MM   MM    MM
2022 01 22 10 30 360  9.8 10.8    MM    MM    MM  MM 1028.0   6.3  11.7    MM   MM   MM    MM
2022 01 22 10 24  10  9.8 10.8    MM    MM    MM  MM 1027.9   6.3  11.7    MM   MM   MM    MM
2022 01 22 10 18 360  9.8 10.8    MM    MM    MM  MM 1027.9   6.4  11.3    MM   MM   MM    MM
2022 01 22 10 12 360  9.8 11.3    MM    MM    MM  MM 1027.9   6.4  11.8    MM   MM   MM    MM
2022 01 22 10 06 360 10.3 11.3    MM    MM    MM  MM 1027.8   6.3  11.5    MM   MM   MM    MM
2022 01 22 10 00 360 10.3 11.3    MM    MM    MM  MM 1027.7   6.4  12.0    MM   MM +0.4    MM
2022 01 22 09 54  10  9.8 10.8    MM    MM    MM  MM 1027.6   6.3  10.9    MM   MM   MM    MM
2022 01 22 09 48 360  9.8 10.8    MM    MM    MM  MM 1027.5   6.1  10.6    MM   MM   MM    MM
2022 01 22 09 42 360  9.8 10.8    MM    MM    MM  MM 1027.4   6.4  12.1    MM   MM   MM    MM
2022 01 22 09 30 360  8.8 10.3    MM    MM    MM  MM 1027.4   6.5  11.9    MM   MM   MM    MM
2022 01 22 09 24 360  9.3 10.3    MM    MM    MM  MM 1027.3   6.5  11.1    MM   MM   MM    MM
2022 01 22 09 18  10  8.8 10.3    MM    MM    MM  MM 1027.3   6.6  12.2    MM   MM   MM    MM
2022 01 22 09 12  10  8.8 10.3    MM    MM    MM  MM 1027.2   6.5  11.5    MM   MM   MM    MM
2022 01 22 09 06  10  8.8 10.3    MM    MM    MM  MM 1027.2   6.5  11.2    MM   MM   MM    MM
2022 01 22 09 00  10  9.3 10.3    MM    MM    MM  MM 1027.2   6.5  11.2    MM   MM -0.3    MM
2022 01 22 08 54  10  9.3 10.3    MM    MM    MM  MM 1027.2   6.4  11.8    MM   MM   MM    MM
2022 01 22 08 48  10  8.8 10.3    MM    MM    MM  MM 1027.2   6.6  11.7    MM   MM   MM    MM
2022 01 22 08 42  10  8.8 10.3    MM    MM    MM  MM 1027.2   6.8  12.1    MM   MM   MM    MM
2022 01 22 08 36  10  9.3 10.3    MM    MM    MM  MM 1027.2   6.8  12.6    MM   MM   MM    MM
2022 01 22 08 30  10  9.8 10.3    MM    MM    MM  MM 1027.2   6.7  13.1    MM   MM   MM    MM
2022 01 22 08 24  10  9.3 10.3    MM    MM    MM  MM 1027.3   6.7  12.8    MM   MM   MM    MM
2022 01 22 08 18  10  9.3 10.8    MM    MM    MM  MM 1027.3   7.0  13.4    MM   MM   MM    MM
2022 01 22 08 12  10  9.3 10.8    MM    MM    MM  MM 1027.2   7.1  13.4    MM   MM   MM    MM
2022 01 22 08 06  10  9.3 10.3    MM    MM    MM  MM 1027.3   6.9  13.4    MM   MM   MM    MM
2022 01 22 08 00 360  9.3 10.3    MM    MM    MM  MM 1027.5   7.1  13.2    MM   MM +0.0    MM
2022 01 22 07 54  10  9.3 10.8    MM    MM    MM  MM 1027.5   7.0  13.1    MM   MM   MM    MM
2022 01 22 07 48  10  8.8  9.8    MM    MM    MM  MM 1027.7   7.2  13.0    MM   MM   MM    MM
2022 01 22 07 42  10  8.8  9.8    MM    MM    MM  MM 1027.6   7.3  11.2    MM   MM   MM    MM
2022 01 22 07 36  10  7.7  9.3    MM    MM    MM  MM 1027.9   7.4  12.3    MM   MM   MM    MM
2022 01 22 07 30  10  8.2  9.3    MM    MM    MM  MM 1027.9   7.4  12.1    MM   MM   MM    MM
2022 01 22 07 18  10  7.7  8.8    MM    MM    MM  MM 1027.7   7.7  11.7    MM   MM   MM    MM
2022 01 22 07 12  10  8.2 10.3    MM    MM    MM  MM 1027.5   7.6  11.5    MM   MM   MM    MM
2022 01 22 07 06  20  8.2  9.3    MM    MM    MM  MM 1027.4   7.9  11.4    MM   MM   MM    MM
2022 01 22 07 00  20  7.2  8.8    MM    MM    MM  MM 1027.3   7.8  11.4    MM   MM -0.4    MM
2022 01 22 06 48  20  7.7  8.8    MM    MM    MM  MM 1027.3   7.9  10.0    MM   MM   MM    MM
2022 01 22 06 42  20  7.7  9.3    MM    MM    MM  MM 1027.3   7.8  10.5    MM   MM   MM    MM
2022 01 22 06 36  20  6.7  8.2    MM    MM    MM  MM 1027.4   8.1  10.6    MM   MM   MM    MM
2022 01 22 06 30  20  7.2  8.8    MM    MM    MM  MM 1027.2   8.0  10.0    MM   MM   MM    MM
2022 01 22 06 24  20  7.2  8.8    MM    MM    MM  MM 1027.2   8.0   9.8    MM   MM   MM    MM
2022 01 22 06 18  20  7.7  9.8    MM    MM    MM  MM 1027.3   8.0  11.2    MM   MM   MM    MM
2022 01 22 06 12  10  7.2  7.7    MM    MM    MM  MM 1027.3   7.9  11.0    MM   MM   MM    MM
2022 01 22 06 06  10  7.7  8.8    MM    MM    MM  MM 1027.4   7.9  12.4    MM   MM   MM    MM
2022 01 22 06 00  10  7.2  8.8    MM    MM    MM  MM 1027.5   8.3  13.6    MM   MM -0.4    MM
2022 01 22 05 54  10  7.2  8.2    MM    MM    MM  MM 1027.5   8.3  13.8    MM   MM   MM    MM
2022 01 22 05 48  10  7.2  8.2    MM    MM    MM  MM 1027.5   8.3  14.0    MM   MM   MM    MM
2022 01 22 05 42  10  6.7  7.7    MM    MM    MM  MM 1027.6   8.6  13.9    MM   MM   MM    MM
2022 01 22 05 36  10  6.2  7.7    MM    MM    MM  MM 1027.7   8.5  14.2    MM   MM   MM    MM
2022 01 22 05 30  20  5.7  7.2    MM    MM    MM  MM 1027.7   8.6  14.3    MM   MM   MM    MM
2022 01 22 05 24  10  6.2  7.2    MM    MM    MM  MM 1027.7   8.5  14.3    MM   MM   MM    MM
2022 01 22 05 18  10  6.2  7.2    MM    MM    MM  MM 1027.7   8.6  14.4    MM   MM   MM    MM
2022 01 22 05 12  10  6.2  6.7    MM    MM    MM  MM 1027.7   8.5  14.3    MM   MM   MM    MM
2022 01 22 05 06  20  6.2  7.2    MM    MM    MM  MM 1027.6   8.5  14.3    MM   MM   MM    MM
2022 01 22 05 00  10  6.7  7.7    MM    MM    MM  MM 1027.5   8.5  14.2    MM   MM   MM    MM
2022 01 22 04 54  10  6.2  7.2    MM    MM    MM  MM 1027.6   8.5  14.1    MM   MM   MM    MM
2022 01 22 04 48  20  6.7  7.7    MM    MM    MM  MM 1027.7   8.5  14.0    MM   MM   MM    MM
2022 01 22 04 42  20  6.7  7.7    MM    MM    MM  MM 1027.6   8.4  14.0    MM   MM   MM    MM
2022 01 22 04 36  10  6.7  7.2    MM    MM    MM  MM 1027.7   8.6  14.0    MM   MM   MM    MM
2022 01 22 04 30  20  6.2  7.2    MM    MM    MM  MM 1027.7   8.5  13.9    MM   MM   MM    MM
2022 01 22 04 24  10  6.2  7.2    MM    MM    MM  MM 1027.7   8.6  13.9    MM   MM   MM    MM
2022 01 22 04 18  10  6.7  7.7    MM    MM    MM  MM 1027.7   8.6  13.9    MM   MM   MM    MM
2022 01 22 04 12  10  6.2  7.2    MM    MM    MM  MM 1027.7   8.7  13.9    MM   MM   MM    MM
2022 01 22 04 06  20  6.2  7.2    MM    MM    MM  MM 1027.7   8.7  14.0    MM   MM   MM    MM
2022 01 22 04 00  10  6.7  7.7    MM    MM    MM  MM 1027.7   8.7  14.0    MM   MM +0.9    MM
2022 01 22 03 48  10  6.2  7.2    MM    MM    MM  MM 1027.7   8.6  14.0    MM   MM   MM    MM
2022 01 22 03 42  10  6.2  6.7    MM    MM    MM  MM 1027.7   8.8  14.1    MM   MM   MM    MM
2022 01 22 03 36  10  6.2  7.2    MM    MM    MM  MM 1027.7   8.7  14.1    MM   MM   MM    MM
2022 01 22 03 30  20  6.2  7.2    MM    MM    MM  MM 1027.7   8.7  14.1    MM   MM   MM    MM
2022 01 22 03 24  10  5.7  6.7    MM    MM    MM  MM 1027.7   8.8  14.5    MM   MM   MM    MM
2022 01 22 03 18  10  6.2  6.7    MM    MM    MM  MM 1027.7   8.7  14.5    MM   MM   MM    MM
2022 01 22 03 12 360  5.7  6.2    MM    MM    MM  MM 1027.8   8.8  14.4    MM   MM   MM    MM
2022 01 22 03 06 360  5.7  6.7    MM    MM    MM  MM 1027.9   8.7  14.4    MM   MM   MM    MM
2022 01 22 03 00 360  5.7  6.7    MM    MM    MM  MM 1027.9   8.7  14.2    MM   MM +1.3    MM
2022 01 22 02 54 360  5.7  6.7    MM    MM    MM  MM 1027.9   8.8  14.3    MM   MM   MM    MM
2022 01 22 02 48  10  5.7  6.2    MM    MM    MM  MM 1027.8   9.0  13.9    MM   MM   MM    MM
2022 01 22 02 42 360  5.7  6.2    MM    MM    MM  MM 1027.9   8.8  13.9    MM   MM   MM    MM
2022 01 22 02 36 360  5.7  7.2    MM    MM    MM  MM 1027.9   9.0  13.8    MM   MM   MM    MM
2022 01 22 02 30  10  5.7  7.7    MM    MM    MM  MM 1027.7   9.0  13.6    MM   MM   MM    MM
2022 01 22 02 24  10  6.7  7.7    MM    MM    MM  MM 1027.6   8.9  13.9    MM   MM   MM    MM
2022 01 22 02 18 360  6.2  7.7    MM    MM    MM  MM 1027.6   8.9  13.7    MM   MM   MM    MM
2022 01 22 02 12  10  6.2  7.2    MM    MM    MM  MM 1027.6   8.9  13.1    MM   MM   MM    MM
2022 01 22 02 06 360  6.7  7.7    MM    MM    MM  MM 1027.6   8.8  13.3    MM   MM   MM    MM
2022 01 22 01 54  10  6.2  7.2    MM    MM    MM  MM 1027.5   8.8  12.5    MM   MM   MM    MM
2022 01 22 01 48 360  6.7  7.2    MM    MM    MM  MM 1027.5   8.7  12.1    MM   MM   MM    MM
2022 01 22 01 42 360  6.2  7.7    MM    MM    MM  MM 1027.5   8.7  11.9    MM   MM   MM    MM
2022 01 22 01 36 350  6.2  7.2    MM    MM    MM  MM 1027.4   8.9  11.8    MM   MM   MM    MM
2022 01 22 01 30 360  6.2  7.7    MM    MM    MM  MM 1027.3   8.7  11.7    MM   MM   MM    MM
2022 01 22 01 24 360  6.2  7.2    MM    MM    MM  MM 1027.2   8.8  11.6    MM   MM   MM    MM
2022 01 22 01 18 360  5.7  7.7    MM    MM    MM  MM 1027.1   8.9  11.7    MM   MM   MM    MM
2022 01 22 01 12 360  6.7  8.2    MM    MM    MM  MM 1026.9   8.7  11.7    MM   MM   MM    MM
2022 01 22 01 06 360  6.7  8.2    MM    MM    MM  MM 1026.8   8.6  11.8    MM   MM   MM    MM
2022 01 22 01 00 350  7.2  8.2    MM    MM    MM  MM 1026.8   8.6  11.8    MM   MM +0.8    MM
2022 01 22 00 54 350  6.2  7.7    MM    MM    MM  MM 1026.8   8.7  11.9    MM   MM   MM    MM
2022 01 22 00 48 350  6.2  7.2    MM    MM    MM  MM 1026.9   8.6  11.9    MM   MM   MM    MM
2022 01 22 00 42 350  6.7  7.7    MM    MM    MM  MM 1026.8   8.5  11.9    MM   MM   MM    MM
2022 01 22 00 36 340  6.2  7.2    MM    MM    MM  MM 1026.8   8.4  11.9    MM   MM   MM    MM
2022 01 22 00 30 350  6.2  7.2    MM    MM    MM  MM 1026.8   8.3  11.9    MM   MM   MM    MM
2022 01 22 00 24 350  5.7  7.2    MM    MM    MM  MM 1026.8   8.4  11.9    MM   MM   MM    MM
2022 01 22 00 18 340  6.2  7.2    MM    MM    MM  MM 1026.8   8.3  11.7    MM   MM   MM    MM
2022 01 22 00 12 350  5.7  7.2    MM    MM    MM  MM 1026.6   8.4  11.4    MM   MM   MM    MM
2022 01 22 00 06 340  6.2  7.2    MM    MM    MM  MM 1026.7   8.3  11.4    MM   MM   MM    MM
2022 01 22 00 00 340  6.2  7.2    MM    MM    MM  MM 1026.6   8.2  11.3    MM   MM -0.0    MM
2022 01 21 23 54 340  5.7  7.7    MM    MM    MM  MM 1026.5   8.2  11.3    MM   MM   MM    MM
2022 01 21 23 48 350  6.2  7.7    MM    MM    MM  MM 1026.5   8.2  11.2    MM   MM   MM    MM
2022 01 21 23 42 350  6.2  7.2    MM    MM    MM  MM 1026.4   8.2  11.2    MM   MM   MM    MM
2022 01 21 23 36 330  5.7  7.2    MM    MM    MM  MM 1026.5   8.2  11.1    MM   MM   MM    MM
2022 01 21 23 30 340  5.7  6.7    MM    MM    MM  MM 1026.4   8.1  11.1    MM   MM   MM    MM
2022 01 21 23 24 330  5.7  6.7    MM    MM    MM  MM 1026.4   8.1  10.9    MM   MM   MM    MM
2022 01 21 23 18 340  5.7  6.7    MM    MM    MM  MM 1026.3   8.1  11.0    MM   MM   MM    MM
2022 01 21 23 12 340  5.1  6.2    MM    MM    MM  MM 1026.2   8.1  10.8    MM   MM   MM    MM
2022 01 21 23 06 340  5.1  7.2    MM    MM    MM  MM 1026.2   8.0  10.9    MM   MM   MM    MM
2022 01 21 23 00 340  5.7  6.7    MM    MM    MM  MM 1026.1   8.0  10.7    MM   MM -0.7    MM
2022 01 21 22 54 340  6.2  6.7    MM    MM    MM  MM 1026.1   8.0  10.5    MM   MM   MM    MM
2022 01 21 22 48 340  5.7  7.2    MM    MM    MM  MM 1026.1   7.9  10.8    MM   MM   MM    MM
2022 01 21 22 42 350  6.2  7.2    MM    MM    MM  MM 1026.1   7.9  10.2    MM   MM   MM    MM
2022 01 21 22 36 350  5.7  7.2    MM    MM    MM  MM 1025.9   7.9   9.4    MM   MM   MM    MM
2022 01 21 22 30 340  5.7  7.7    MM    MM    MM  MM 1026.0   7.9   7.7    MM   MM   MM    MM
2022 01 21 22 24 340  5.7  7.7    MM    MM    MM  MM 1025.9   7.9   7.6    MM   MM   MM    MM
2022 01 21 22 18 350  5.7  7.2    MM    MM    MM  MM 1025.9   7.8   7.6    MM   MM   MM    MM
2022 01 21 22 12 350  6.7  7.7    MM    MM    MM  MM 1025.9   7.7   7.6    MM   MM   MM    MM
2022 01 21 22 06 350  6.2  8.2    MM    MM    MM  MM 1025.9   7.8   7.6    MM   MM   MM    MM
2022 01 21 22 00 350  6.2  7.7    MM    MM    MM  MM 1026.0   7.7   7.5    MM   MM -1.9    MM
2022 01 21 21 54 340  6.2  7.2    MM    MM    MM  MM 1026.1   7.7   7.6    MM   MM   MM    MM
2022 01 21 21 48 340  6.2  7.7    MM    MM    MM  MM 1026.2   7.6   7.4    MM   MM   MM    MM
2022 01 21 21 42 340  6.7  8.2    MM    MM    MM  MM 1026.3   7.6   7.4    MM   MM   MM    MM
2022 01 21 21 36 340  6.2  8.2    MM    MM    MM  MM 1026.3   7.6   7.4    MM   MM   MM    MM
2022 01 21 21 30 350  7.2  8.2    MM    MM    MM  MM 1026.3   7.5   7.3    MM   MM   MM    MM
2022 01 21 21 24 340  6.2  7.2    MM    MM    MM  MM 1026.3   7.4   7.3    MM   MM   MM    MM
2022 01 21 21 18 330  6.2  7.2    MM    MM    MM  MM 1026.5   7.4   7.2    MM   MM   MM    MM
2022 01 21 21 12 330  6.2  7.7    MM    MM    MM  MM 1026.3   7.3   7.2    MM   MM   MM    MM
2022 01 21 21 06 330  6.2  7.2    MM    MM    MM  MM 1026.4   7.1   7.2    MM   MM   MM    MM
2022 01 21 21 00 330  6.7  8.2    MM    MM    MM  MM 1026.5   7.0   7.1    MM   MM -2.7    MM
2022 01 21 20 54 330  7.2  8.8    MM    MM    MM  MM 1026.5   7.0   7.2    MM   MM   MM    MM
2022 01 21 20 48 320  6.7  8.8    MM    MM    MM  MM 1026.5   6.8   7.1    MM   MM   MM    MM
2022 01 21 20 42 320  7.2  9.3    MM    MM    MM  MM 1026.5   6.6   7.1    MM   MM   MM    MM
2022 01 21 20 36 330  7.7  8.8    MM    MM    MM  MM 1026.5   6.6   7.0    MM   MM   MM    MM
2022 01 21 20 30 330  6.7  8.2    MM    MM    MM  MM 1026.4   6.3   6.9    MM   MM   MM    MM
2022 01 21 20 24 320  7.2  8.2    MM    MM    MM  MM 1026.5   5.8   6.9    MM   MM   MM    MM
2022 01 21 20 18 320  6.7  8.2    MM    MM    MM  MM 1026.5   5.7   6.7    MM   MM   MM    MM
2022 01 21 20 12 320  6.7  8.2    MM    MM    MM  MM 1026.6   5.4   6.6    MM   MM   MM    MM
2022 01 21 20 06 320  7.7  8.8    MM    MM    MM  MM 1026.8   5.2   6.6    MM   MM   MM    MM
2022 01 21 20 00 330  7.2  9.3    MM    MM    MM  MM 1026.8   4.9   6.6    MM   MM -3.2    MM
2022 01 21 19 54 310  8.2  9.8    MM    MM    MM  MM 1027.0   4.4   6.6    MM   MM   MM    MM
2022 01 21 19 48 310  8.2  9.8    MM    MM    MM  MM 1027.0   4.4   6.5    MM   MM   MM    MM
2022 01 21 19 42 320  8.8  9.8    MM    MM    MM  MM 1027.1   4.0   6.5    MM   MM   MM    MM
2022 01 21 19 36 320  8.8  9.8    MM    MM    MM  MM 1027.2   4.0   6.5    MM   MM   MM    MM
2022 01 21 19 30 310  7.2  9.3    MM    MM    MM  MM 1027.2   3.9   6.4    MM   MM   MM    MM
2022 01 21 19 24 320  8.2  9.8    MM    MM    MM  MM 1027.4   3.8   6.4    MM   MM   MM    MM
2022 01 21 19 18 310  8.8  9.8    MM    MM    MM  MM 1027.6   3.6   6.4    MM   MM   MM    MM
2022 01 21 19 12 320  8.2  9.8    MM    MM    MM  MM 1027.7   3.5   6.3    MM   MM   MM    MM
2022 01 21 19 06 310  8.2  9.8    MM    MM    MM  MM 1027.8   3.3   6.2    MM   MM   MM    MM
2022 01 21 19 00 320  7.7 10.3    MM    MM    MM  MM 1027.9   3.1   6.2    MM   MM -1.9    MM
2022 01 21 18 54 320  7.7  9.8    MM    MM    MM  MM 1028.1   2.9   6.2    MM   MM   MM    MM
2022 01 21 18 48 320  8.2  9.8    MM    MM    MM  MM 1028.3   2.7   6.2    MM   MM   MM    MM
2022 01 21 18 42 320  8.8 10.3    MM    MM    MM  MM 1028.5   2.5   6.1    MM   MM   MM    MM
2022 01 21 18 36 320  8.8 10.3    MM    MM    MM  MM 1028.7   2.7   6.1    MM   MM   MM    MM
2022 01 21 18 30 320  8.8  9.8    MM    MM    MM  MM 1028.9   2.5   6.0    MM   MM   MM    MM
2022 01 21 18 18 310  8.2  9.8    MM    MM    MM  MM 1029.0   2.3   6.0    MM   MM   MM    MM
2022 01 21 18 12 320  8.8  9.8    MM    MM    MM  MM 1029.2   2.3   5.9    MM   MM   MM    MM
2022 01 21 18 06 310  9.3 10.3    MM    MM    MM  MM 1029.3   2.3   5.9    MM   MM   MM    MM
