#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2022 01 25 10 24  40  7.7  8.8    MM    MM    MM  MM 1013.1   8.4    MM    MM   MM   MM    MM
2022 01 25 10 18  40  7.7  9.3    MM    MM    MM  MM 1013.0   8.3    MM    MM   MM   MM    MM
2022 01 25 10 12  40  8.2  9.3    MM    MM    MM  MM 1012.9   8.3    MM    MM   MM   MM    MM
2022 01 25 10 06  40  8.2  9.3    MM    MM    MM  MM 1012.8   8.3    MM    MM   MM   MM    MM
2022 01 25 10 00  40  8.8  9.3    MM    MM    MM  MM 1012.5   8.2    MM    MM   MM -0.4    MM
2022 01 25 09 54  40  8.2  9.3    MM    MM    MM  MM 1012.5   8.2    MM    MM   MM   MM    MM
2022 01 25 09 48  40  8.2  8.8    MM    MM    MM  MM 1012.6   8.2    MM    MM   MM   MM    MM
2022 01 25 09 42  40  7.7  8.8    MM    MM    MM  MM 1012.6   8.1    MM    MM   MM   MM    MM
2022 01 25 09 36  40  8.2  8.8    MM    MM    MM  MM 1012.6   8.1    MM    MM   MM   MM    MM
2022 01 25 09 30  40  8.2  9.3    MM    MM    MM  MM 1012.6   8.1    MM    MM   MM   MM    MM
2022 01 25 09 24  40  8.2  8.8    MM    MM    MM  MM 1012.7   8.1    MM    MM   MM   MM    MM
2022 01 25 09 18  30  7.7  8.2    MM    MM    MM  MM 1012.8   8.1    MM    MM   MM   MM    MM
2022 01 25 09 12  30  7.7  8.2    MM    MM    MM  MM 1012.9   8.1    MM    MM   MM   MM    MM
2022 01 25 09 06  30  6.7  8.2    MM    MM    MM  MM 1013.0   8.1    MM    MM   MM   MM    MM
2022 01 25 09 00  30  7.7  8.2    MM    MM    MM  MM 1012.9   8.1    MM    MM   MM -1.1    MM
2022 01 25 08 54  30  7.7  8.2    MM    MM    MM  MM 1012.9   8.2    MM    MM   MM   MM    MM
2022 01 25 08 48  30  7.7  8.2    MM    MM    MM  MM 1012.9   8.1    MM    MM   MM   MM    MM
2022 01 25 08 42  30  7.7  8.2    MM    MM    MM  MM 1012.9   8.2    MM    MM   MM   MM    MM
2022 01 25 08 36  40  7.2  7.7    MM    MM    MM  MM 1012.9   8.2    MM    MM   MM   MM    MM
2022 01 25 08 30  40  7.2  7.7    MM    MM    MM  MM 1012.9   8.3    MM    MM   MM   MM    MM
2022 01 25 08 24  40  7.2  7.7    MM    MM    MM  MM 1012.9   8.2    MM    MM   MM   MM    MM
2022 01 25 08 18  40  6.7  7.2    MM    MM    MM  MM 1012.9   8.3    MM    MM   MM   MM    MM
2022 01 25 08 12  40  7.2  7.7    MM    MM    MM  MM 1012.9   8.4    MM    MM   MM   MM    MM
2022 01 25 08 06  50  6.7  7.2    MM    MM    MM  MM 1012.7   8.5    MM    MM   MM   MM    MM
2022 01 25 08 00  50  6.7  7.2    MM    MM    MM  MM 1012.6   8.4    MM    MM   MM -2.4    MM
2022 01 25 07 54  60  6.7  7.2    MM    MM    MM  MM 1012.6   8.4    MM    MM   MM   MM    MM
2022 01 25 07 48  50  6.2  7.7    MM    MM    MM  MM 1012.7   8.5    MM    MM   MM   MM    MM
2022 01 25 07 42  50  7.2  7.7    MM    MM    MM  MM 1012.7   8.4    MM    MM   MM   MM    MM
2022 01 25 07 36  50  5.7  6.7    MM    MM    MM  MM 1012.9   8.4    MM    MM   MM   MM    MM
2022 01 25 07 30  50  6.2  7.2    MM    MM    MM  MM 1012.8   8.4    MM    MM   MM   MM    MM
2022 01 25 07 24  50  7.2  7.7    MM    MM    MM  MM 1012.6   8.3    MM    MM   MM   MM    MM
2022 01 25 07 18  60  6.7  7.7    MM    MM    MM  MM 1012.4   8.3    MM    MM   MM   MM    MM
2022 01 25 07 12  50  6.7  7.2    MM    MM    MM  MM 1012.6   8.5    MM    MM   MM   MM    MM
2022 01 25 07 06  50  7.2  7.7    MM    MM    MM  MM 1012.9   8.5    MM    MM   MM   MM    MM
2022 01 25 07 00  40  6.7  7.2    MM    MM    MM  MM 1012.9   8.4    MM    MM   MM -2.4    MM
2022 01 25 06 54  40  6.2  7.2    MM    MM    MM  MM 1012.9   8.5    MM    MM   MM   MM    MM
2022 01 25 06 48  40  6.2  6.7    MM    MM    MM  MM 1013.3   8.5    MM    MM   MM   MM    MM
2022 01 25 06 42  30  6.2  6.2    MM    MM    MM  MM 1013.5   8.7    MM    MM   MM   MM    MM
2022 01 25 06 36  20  5.1  6.2    MM    MM    MM  MM 1013.7   8.7    MM    MM   MM   MM    MM
2022 01 25 06 30  20  5.7  6.2    MM    MM    MM  MM 1013.9   8.8    MM    MM   MM   MM    MM
2022 01 25 06 24  20  5.7  6.2    MM    MM    MM  MM 1013.8   8.8    MM    MM   MM   MM    MM
2022 01 25 06 18  20  6.2  6.7    MM    MM    MM  MM 1013.7   8.8    MM    MM   MM   MM    MM
2022 01 25 06 12  20  5.7  6.2    MM    MM    MM  MM 1013.8   8.9    MM    MM   MM   MM    MM
2022 01 25 06 06  20  5.1  5.7    MM    MM    MM  MM 1013.9   9.0    MM    MM   MM   MM    MM
2022 01 25 06 00  20  5.1  5.7    MM    MM    MM  MM 1014.0   9.1    MM    MM   MM -1.6    MM
2022 01 25 05 54  20  5.1  5.1    MM    MM    MM  MM 1014.1   9.1    MM    MM   MM   MM    MM
2022 01 25 05 48  10  4.6  5.1    MM    MM    MM  MM 1014.3   9.2    MM    MM   MM   MM    MM
2022 01 25 05 42  10  4.6  4.6    MM    MM    MM  MM 1014.4   9.3    MM    MM   MM   MM    MM
2022 01 25 05 36 360  4.1  4.6    MM    MM    MM  MM 1014.6   9.4    MM    MM   MM   MM    MM
2022 01 25 05 30 360  3.6  4.1    MM    MM    MM  MM 1014.7   9.4    MM    MM   MM   MM    MM
2022 01 25 05 24 360  3.6  3.6    MM    MM    MM  MM 1014.7   9.5    MM    MM   MM   MM    MM
2022 01 25 05 18 350  3.6  3.6    MM    MM    MM  MM 1014.8   9.5    MM    MM   MM   MM    MM
2022 01 25 05 12 350  3.6  4.1    MM    MM    MM  MM 1014.9   9.6    MM    MM   MM   MM    MM
2022 01 25 05 06  10  3.1  3.6    MM    MM    MM  MM 1014.9   9.6    MM    MM   MM   MM    MM
2022 01 25 05 00 360  3.1  3.6    MM    MM    MM  MM 1015.0   9.7    MM    MM   MM +0.0    MM
2022 01 25 04 54 350  3.6  4.1    MM    MM    MM  MM 1015.0   9.7    MM    MM   MM   MM    MM
2022 01 25 04 48 340  3.6  4.1    MM    MM    MM  MM 1015.1   9.7    MM    MM   MM   MM    MM
2022 01 25 04 42 340  3.6  4.6    MM    MM    MM  MM 1015.1   9.7    MM    MM   MM   MM    MM
2022 01 25 04 36 340  3.6  4.1    MM    MM    MM  MM 1015.1   9.6    MM    MM   MM   MM    MM
2022 01 25 04 30 330  3.6  4.1    MM    MM    MM  MM 1015.2   9.7    MM    MM   MM   MM    MM
2022 01 25 04 24 330  4.1  4.1    MM    MM    MM  MM 1015.3   9.7    MM    MM   MM   MM    MM
2022 01 25 04 18 330  3.6  3.6    MM    MM    MM  MM 1015.3   9.8    MM    MM   MM   MM    MM
2022 01 25 04 12 330  3.1  3.6    MM    MM    MM  MM 1015.2   9.8    MM    MM   MM   MM    MM
2022 01 25 04 06 330  3.1  3.6    MM    MM    MM  MM 1015.3   9.7    MM    MM   MM   MM    MM
2022 01 25 04 00 330  2.6  3.6    MM    MM    MM  MM 1015.3   9.9    MM    MM   MM +0.0    MM
2022 01 25 03 54 320  3.6  3.6    MM    MM    MM  MM 1015.4  10.0    MM    MM   MM   MM    MM
2022 01 25 03 48 310  3.1  3.1    MM    MM    MM  MM 1015.6  10.1    MM    MM   MM   MM    MM
2022 01 25 03 42 310  2.6  2.6    MM    MM    MM  MM 1015.5  10.2    MM    MM   MM   MM    MM
2022 01 25 03 36 300  2.1  3.1    MM    MM    MM  MM 1015.5  10.2    MM    MM   MM   MM    MM
2022 01 25 03 30 300  3.1  3.1    MM    MM    MM  MM 1015.6  10.3    MM    MM   MM   MM    MM
2022 01 25 03 24 300  2.6  2.6    MM    MM    MM  MM 1015.6  10.3    MM    MM   MM   MM    MM
2022 01 25 03 18 290  2.6  3.1    MM    MM    MM  MM 1015.6  10.4    MM    MM   MM   MM    MM
2022 01 25 03 12 290  3.1  3.6    MM    MM    MM  MM 1015.6  10.4    MM    MM   MM   MM    MM
2022 01 25 03 06 290  3.6  4.1    MM    MM    MM  MM 1015.5  10.4    MM    MM   MM   MM    MM
2022 01 25 03 00 290  4.1  4.6    MM    MM    MM  MM 1015.6  10.3    MM    MM   MM +0.4    MM
2022 01 25 02 54 300  5.1  5.1    MM    MM    MM  MM 1015.7  10.4    MM    MM   MM   MM    MM
2022 01 25 02 48 300  4.1  4.6    MM    MM    MM  MM 1015.7  10.4    MM    MM   MM   MM    MM
2022 01 25 02 42 300  3.6  3.6    MM    MM    MM  MM 1015.6  10.4    MM    MM   MM   MM    MM
2022 01 25 02 36 300  3.6  3.6    MM    MM    MM  MM 1015.5  10.5    MM    MM   MM   MM    MM
2022 01 25 02 30 310  3.1  3.1    MM    MM    MM  MM 1015.4  10.5    MM    MM   MM   MM    MM
2022 01 25 02 24 310  3.6  4.6    MM    MM    MM  MM 1015.4  10.5    MM    MM   MM   MM    MM
2022 01 25 02 18 310  4.6  5.1    MM    MM    MM  MM 1015.6  10.5    MM    MM   MM   MM    MM
2022 01 25 02 12 310  3.6  4.1    MM    MM    MM  MM 1015.5  10.6    MM    MM   MM   MM    MM
2022 01 25 02 06 300  1.5  2.1    MM    MM    MM  MM 1015.2  10.7    MM    MM   MM   MM    MM
2022 01 25 02 00 310  1.5  2.1    MM    MM    MM  MM 1015.2  10.7    MM    MM   MM -0.3    MM
2022 01 25 01 54 310  2.1  2.6    MM    MM    MM  MM 1015.2  10.6    MM    MM   MM   MM    MM
2022 01 25 01 48 310  1.5  2.1    MM    MM    MM  MM 1015.2  10.6    MM    MM   MM   MM    MM
2022 01 25 01 42 310  1.0  1.5    MM    MM    MM  MM 1015.1  10.7    MM    MM   MM   MM    MM
2022 01 25 01 36 310  0.5  1.0    MM    MM    MM  MM 1015.0  10.7    MM    MM   MM   MM    MM
2022 01 25 01 30 310  0.5  1.0    MM    MM    MM  MM 1015.0  10.6    MM    MM   MM   MM    MM
2022 01 25 01 24 310  1.0  1.0    MM    MM    MM  MM 1015.2  10.6    MM    MM   MM   MM    MM
2022 01 25 01 18 310  0.5  1.0    MM    MM    MM  MM 1015.1  10.8    MM    MM   MM   MM    MM
2022 01 25 01 12 300  1.0  1.5    MM    MM    MM  MM 1015.2  11.0    MM    MM   MM   MM    MM
2022 01 25 01 06 290  1.0  1.5    MM    MM    MM  MM 1015.3  11.3    MM    MM   MM   MM    MM
2022 01 25 01 00 280  1.0  1.5    MM    MM    MM  MM 1015.3  11.3    MM    MM   MM -0.4    MM
2022 01 25 00 54 290  1.0  1.5    MM    MM    MM  MM 1015.3  11.3    MM    MM   MM   MM    MM
2022 01 25 00 48 280  1.5  1.5    MM    MM    MM  MM 1015.3  11.3    MM    MM   MM   MM    MM
2022 01 25 00 42 290  1.0  1.0    MM    MM    MM  MM 1015.2  11.3    MM    MM   MM   MM    MM
2022 01 25 00 36 290  1.0  1.5    MM    MM    MM  MM 1015.0  11.1    MM    MM   MM   MM    MM
2022 01 25 00 30 290  1.5  1.5    MM    MM    MM  MM 1015.2  11.0    MM    MM   MM   MM    MM
2022 01 25 00 24 290  1.5  1.5    MM    MM    MM  MM 1015.2  10.9    MM    MM   MM   MM    MM
2022 01 25 00 18 290  1.5  1.5    MM    MM    MM  MM 1015.3  10.9    MM    MM   MM   MM    MM
2022 01 25 00 12  MM  0.0  0.0    MM    MM    MM  MM 1015.1  10.9    MM    MM   MM   MM    MM
2022 01 25 00 06  MM  0.0  0.0    MM    MM    MM  MM 1015.1  10.9    MM    MM   MM   MM    MM
2022 01 25 00 00  MM  0.0  0.0    MM    MM    MM  MM 1015.2  10.8    MM    MM   MM +0.3    MM
2022 01 24 23 54  MM  0.0  0.0    MM    MM    MM  MM 1015.2  10.9    MM    MM   MM   MM    MM
2022 01 24 23 48  MM  0.0  0.0    MM    MM    MM  MM 1015.3  10.8    MM    MM   MM   MM    MM
2022 01 24 23 42  MM  0.0  0.0    MM    MM    MM  MM 1015.2  10.8    MM    MM   MM   MM    MM
2022 01 24 23 36  MM  0.0  0.0    MM    MM    MM  MM 1015.4  10.8    MM    MM   MM   MM    MM
2022 01 24 23 30  MM  0.0  0.0    MM    MM    MM  MM 1015.3  10.6    MM    MM   MM   MM    MM
2022 01 24 23 24  MM  0.0  0.5    MM    MM    MM  MM 1015.3  10.7    MM    MM   MM   MM    MM
2022 01 24 23 18 240  0.5  0.5    MM    MM    MM  MM 1015.4  10.8    MM    MM   MM   MM    MM
2022 01 24 23 12 240  1.0  1.0    MM    MM    MM  MM 1015.5  10.8    MM    MM   MM   MM    MM
2022 01 24 23 06 240  1.0  1.0    MM    MM    MM  MM 1015.5  10.9    MM    MM   MM   MM    MM
2022 01 24 23 00 240  1.0  1.5    MM    MM    MM  MM 1015.5  10.8    MM    MM   MM +0.5    MM
2022 01 24 22 54 230  1.0  1.5    MM    MM    MM  MM 1015.5  10.8    MM    MM   MM   MM    MM
2022 01 24 22 48 240  1.5  1.5    MM    MM    MM  MM 1015.6  10.9    MM    MM   MM   MM    MM
2022 01 24 22 42 250  1.5  2.1    MM    MM    MM  MM 1015.7  11.0    MM    MM   MM   MM    MM
2022 01 24 22 36 240  2.1  2.1    MM    MM    MM  MM 1015.8  11.0    MM    MM   MM   MM    MM
2022 01 24 22 30 240  2.1  2.1    MM    MM    MM  MM 1015.8  10.9    MM    MM   MM   MM    MM
2022 01 24 22 24 240  2.1  2.1    MM    MM    MM  MM 1015.8  10.9    MM    MM   MM   MM    MM
2022 01 24 22 18 240  2.1  2.1    MM    MM    MM  MM 1015.7  11.0    MM    MM   MM   MM    MM
2022 01 24 22 12 230  2.1  2.6    MM    MM    MM  MM 1015.8  11.0    MM    MM   MM   MM    MM
2022 01 24 22 06 240  2.6  2.6    MM    MM    MM  MM 1015.8  10.9    MM    MM   MM   MM    MM
2022 01 24 22 00 240  2.6  2.6    MM    MM    MM  MM 1015.7  10.8    MM    MM   MM -0.0    MM
2022 01 24 21 54 240  2.6  3.1    MM    MM    MM  MM 1015.7  10.8    MM    MM   MM   MM    MM
2022 01 24 21 48 240  2.6  3.1    MM    MM    MM  MM 1015.7  10.9    MM    MM   MM   MM    MM
2022 01 24 21 42 240  3.1  3.1    MM    MM    MM  MM 1015.5  10.8    MM    MM   MM   MM    MM
2022 01 24 21 36 240  3.1  3.1    MM    MM    MM  MM 1015.5  10.9    MM    MM   MM   MM    MM
2022 01 24 21 30 240  3.1  3.1    MM    MM    MM  MM 1015.4  10.7    MM    MM   MM   MM    MM
2022 01 24 21 24 240  3.1  3.6    MM    MM    MM  MM 1015.4  10.8    MM    MM   MM   MM    MM
2022 01 24 21 18 240  3.6  3.6    MM    MM    MM  MM 1015.3  10.8    MM    MM   MM   MM    MM
2022 01 24 21 12 240  3.1  3.6    MM    MM    MM  MM 1015.1  11.0    MM    MM   MM   MM    MM
2022 01 24 21 06 240  3.1  3.6    MM    MM    MM  MM 1015.1  11.3    MM    MM   MM   MM    MM
2022 01 24 21 00 220  3.1  3.6    MM    MM    MM  MM 1014.9  11.6    MM    MM   MM   MM    MM
2022 01 24 20 54 210  2.6  3.1    MM    MM    MM  MM 1014.9  12.0    MM    MM   MM   MM    MM
2022 01 24 20 48 190  2.1  2.6    MM    MM    MM  MM 1014.7  12.0    MM    MM   MM   MM    MM
2022 01 24 20 42 170  2.1  2.6    MM    MM    MM  MM 1014.5  12.1    MM    MM   MM   MM    MM
2022 01 24 20 36 150  2.6  3.1    MM    MM    MM  MM 1014.3  11.7    MM    MM   MM   MM    MM
2022 01 24 20 30 140  2.6  3.1    MM    MM    MM  MM 1014.2  11.5    MM    MM   MM   MM    MM
2022 01 24 20 24 140  2.1  2.6    MM    MM    MM  MM 1014.4  11.3    MM    MM   MM   MM    MM
2022 01 24 20 18 130  2.1  2.6    MM    MM    MM  MM 1014.5  11.4    MM    MM   MM   MM    MM
2022 01 24 20 12 130  1.5  2.1    MM    MM    MM  MM 1014.5  11.1    MM    MM   MM   MM    MM
2022 01 24 20 06 140  1.0  1.5    MM    MM    MM  MM 1014.6  10.8    MM    MM   MM   MM    MM
2022 01 24 20 00 200  1.5  2.6    MM    MM    MM  MM 1015.0  10.5    MM    MM   MM -3.6    MM
2022 01 24 19 54 200  2.1  2.6    MM    MM    MM  MM 1015.1  10.6    MM    MM   MM   MM    MM
2022 01 24 19 48 190  1.5  2.6    MM    MM    MM  MM 1014.9  10.9    MM    MM   MM   MM    MM
2022 01 24 19 42 190  1.5  2.1    MM    MM    MM  MM 1015.0  11.1    MM    MM   MM   MM    MM
2022 01 24 19 36 180  1.0  1.5    MM    MM    MM  MM 1014.7  11.1    MM    MM   MM   MM    MM
2022 01 24 19 30 160  0.5  1.5    MM    MM    MM  MM 1014.7  11.1    MM    MM   MM   MM    MM
2022 01 24 19 24 190  1.5  2.6    MM    MM    MM  MM 1014.9  10.9    MM    MM   MM   MM    MM
2022 01 24 19 18 210  2.1  2.6    MM    MM    MM  MM 1015.1  10.9    MM    MM   MM   MM    MM
2022 01 24 19 12 230  1.0  2.1    MM    MM    MM  MM 1015.2  11.7    MM    MM   MM   MM    MM
2022 01 24 19 06 240  1.0  2.1    MM    MM    MM  MM 1015.3  11.7    MM    MM   MM   MM    MM
2022 01 24 19 00 240  2.1  2.6    MM    MM    MM  MM 1015.7  11.3    MM    MM   MM -3.0    MM
2022 01 24 18 54 250  2.1  2.6    MM    MM    MM  MM 1015.9  11.1    MM    MM   MM   MM    MM
2022 01 24 18 48 250  1.5  2.6    MM    MM    MM  MM 1016.1  11.3    MM    MM   MM   MM    MM
2022 01 24 18 42 240  1.0  2.6    MM    MM    MM  MM 1016.2  11.7    MM    MM   MM   MM    MM
2022 01 24 18 36 240  2.1  3.6    MM    MM    MM  MM 1016.3  11.3    MM    MM   MM   MM    MM
2022 01 24 18 30 260  1.0  2.6    MM    MM    MM  MM 1016.6  11.7    MM    MM   MM   MM    MM
2022 01 24 18 24 250  1.5  2.6    MM    MM    MM  MM 1016.8  11.4    MM    MM   MM   MM    MM
2022 01 24 18 18 250  1.5  2.1    MM    MM    MM  MM 1016.8  11.3    MM    MM   MM   MM    MM
2022 01 24 18 12  MM  0.0  1.0    MM    MM    MM  MM 1016.8  11.8    MM    MM   MM   MM    MM
2022 01 24 18 06 330  1.0  2.1    MM    MM    MM  MM 1017.0  10.3    MM    MM   MM   MM    MM
2022 01 24 18 00  MM   MM   MM    MM    MM    MM  MM     MM  10.2    MM    MM   MM   MM    MM
2022 01 24 17 54  MM   MM   MM    MM    MM    MM  MM     MM  10.2    MM    MM   MM   MM    MM
2022 01 24 17 48 290  1.0  1.5    MM    MM    MM  MM 1017.2  10.3    MM    MM   MM   MM    MM
2022 01 24 17 42 280  1.0  2.1    MM    MM    MM  MM 1017.3  10.3    MM    MM   MM   MM    MM
2022 01 24 17 36 290  1.5  2.6    MM    MM    MM  MM 1017.7  10.3    MM    MM   MM   MM    MM
2022 01 24 17 30 280  2.1  2.6    MM    MM    MM  MM 1017.8   9.9    MM    MM   MM   MM    MM
2022 01 24 17 24 270  1.5  2.6    MM    MM    MM  MM 1017.8  10.3    MM    MM   MM   MM    MM
2022 01 24 17 18 280  2.6  3.1    MM    MM    MM  MM 1018.1  10.2    MM    MM   MM   MM    MM
2022 01 24 17 12 280  2.6  3.1    MM    MM    MM  MM 1018.2   9.5    MM    MM   MM   MM    MM
2022 01 24 17 06 270  3.1  3.6    MM    MM    MM  MM 1018.3   9.4    MM    MM   MM   MM    MM
2022 01 24 17 00 260  3.6  3.6    MM    MM    MM  MM 1018.6   9.9    MM    MM   MM +0.5    MM
2022 01 24 16 54 260  3.6  3.6    MM    MM    MM  MM 1018.5   9.6    MM    MM   MM   MM    MM
2022 01 24 16 48 270  3.6  3.6    MM    MM    MM  MM 1018.6   9.5    MM    MM   MM   MM    MM
2022 01 24 16 42 260  3.1  3.6    MM    MM    MM  MM 1018.6   9.7    MM    MM   MM   MM    MM
2022 01 24 16 36 260  3.6  3.6    MM    MM    MM  MM 1018.7   9.6    MM    MM   MM   MM    MM
2022 01 24 16 30 260  2.6  2.6    MM    MM    MM  MM 1018.7   9.6    MM    MM   MM   MM    MM
2022 01 24 16 24 270  2.6  2.6    MM    MM    MM  MM 1018.6   9.5    MM    MM   MM   MM    MM
2022 01 24 16 18 270  2.1  2.1    MM    MM    MM  MM 1018.6   9.6    MM    MM   MM   MM    MM
2022 01 24 16 12 260  2.1  2.6    MM    MM    MM  MM 1018.6   9.6    MM    MM   MM   MM    MM
2022 01 24 16 06 270  2.1  2.6    MM    MM    MM  MM 1018.6   9.4    MM    MM   MM   MM    MM
2022 01 24 16 00 270  2.1  2.6    MM    MM    MM  MM 1018.7   9.2    MM    MM   MM +0.8    MM
2022 01 24 15 54 260  1.5  2.6    MM    MM    MM  MM 1018.7   9.5    MM    MM   MM   MM    MM
2022 01 24 15 48 280  1.0  2.1    MM    MM    MM  MM 1018.7   9.3    MM    MM   MM   MM    MM
2022 01 24 15 42 280  1.5  2.1    MM    MM    MM  MM 1018.7   9.2    MM    MM   MM   MM    MM
2022 01 24 15 36 300  1.5  2.6    MM    MM    MM  MM 1018.8   8.8    MM    MM   MM   MM    MM
2022 01 24 15 30 300  2.1  2.6    MM    MM    MM  MM 1018.8   8.6    MM    MM   MM   MM    MM
2022 01 24 15 24 300  2.1  2.6    MM    MM    MM  MM 1018.7   8.7    MM    MM   MM   MM    MM
2022 01 24 15 18 300  2.1  2.1    MM    MM    MM  MM 1018.7   8.7    MM    MM   MM   MM    MM
2022 01 24 15 12 300  1.5  2.1    MM    MM    MM  MM 1018.4   9.0    MM    MM   MM   MM    MM
2022 01 24 15 06 280  1.5  2.1    MM    MM    MM  MM 1018.4   8.6    MM    MM   MM   MM    MM
2022 01 24 15 00 270  1.5  2.1    MM    MM    MM  MM 1018.4   8.7    MM    MM   MM +0.5    MM
2022 01 24 14 54 280  1.5  1.5    MM    MM    MM  MM 1018.4   8.5    MM    MM   MM   MM    MM
2022 01 24 14 48 270  1.0  1.5    MM    MM    MM  MM 1018.3   8.7    MM    MM   MM   MM    MM
2022 01 24 14 42 260  1.0  1.5    MM    MM    MM  MM 1018.4   8.8    MM    MM   MM   MM    MM
2022 01 24 14 36 260  0.5  1.5    MM    MM    MM  MM 1018.4   8.7    MM    MM   MM   MM    MM
2022 01 24 14 30 260  1.0  1.5    MM    MM    MM  MM 1018.3   8.6    MM    MM   MM   MM    MM
2022 01 24 14 24 270  0.5  1.0    MM    MM    MM  MM 1018.4   8.8    MM    MM   MM   MM    MM
2022 01 24 14 18 260  1.0  1.5    MM    MM    MM  MM 1018.3   8.7    MM    MM   MM   MM    MM
2022 01 24 14 12 270  1.0  1.5    MM    MM    MM  MM 1018.3   8.7    MM    MM   MM   MM    MM
2022 01 24 14 06 270  0.5  1.0    MM    MM    MM  MM 1018.1   9.1    MM    MM   MM   MM    MM
2022 01 24 14 00 300  0.5  1.0    MM    MM    MM  MM 1018.1   9.0    MM    MM   MM +0.6    MM
2022 01 24 13 54  MM  0.0  1.0    MM    MM    MM  MM 1018.0   8.9    MM    MM   MM   MM    MM
2022 01 24 13 48 360  1.0  1.5    MM    MM    MM  MM 1017.9   7.8    MM    MM   MM   MM    MM
2022 01 24 13 42 360  1.5  1.5    MM    MM    MM  MM 1017.9   7.6    MM    MM   MM   MM    MM
2022 01 24 13 36 360  1.0  1.0    MM    MM    MM  MM 1017.9   7.8    MM    MM   MM   MM    MM
2022 01 24 13 30  20  1.0  1.0    MM    MM    MM  MM 1017.9   7.6    MM    MM   MM   MM    MM
2022 01 24 13 24  20  1.0  1.5    MM    MM    MM  MM 1017.8   7.6    MM    MM   MM   MM    MM
2022 01 24 13 18  10  1.5  1.5    MM    MM    MM  MM 1017.8   7.5    MM    MM   MM   MM    MM
2022 01 24 13 12  20  1.5  2.1    MM    MM    MM  MM 1017.9   7.5    MM    MM   MM   MM    MM
2022 01 24 13 06 360  2.1  2.6    MM    MM    MM  MM 1017.9   7.5    MM    MM   MM   MM    MM
2022 01 24 13 00 340  2.6  2.6    MM    MM    MM  MM 1017.9   7.5    MM    MM   MM -0.0    MM
2022 01 24 12 54 340  2.1  2.1    MM    MM    MM  MM 1017.7   7.4    MM    MM   MM   MM    MM
2022 01 24 12 48 350  1.5  2.1    MM    MM    MM  MM 1017.6   7.4    MM    MM   MM   MM    MM
2022 01 24 12 42 350  2.1  2.1    MM    MM    MM  MM 1017.5   7.4    MM    MM   MM   MM    MM
2022 01 24 12 36 360  1.5  2.1    MM    MM    MM  MM 1017.6   7.3    MM    MM   MM   MM    MM
2022 01 24 12 30  20  1.5  2.1    MM    MM    MM  MM 1017.7   7.3    MM    MM   MM   MM    MM
2022 01 24 12 24 350  1.5  1.5    MM    MM    MM  MM 1017.7   7.3    MM    MM   MM   MM    MM
2022 01 24 12 18 350  1.5  2.1    MM    MM    MM  MM 1017.8   7.3    MM    MM   MM   MM    MM
2022 01 24 12 12  10  1.5  1.5    MM    MM    MM  MM 1017.7   7.3    MM    MM   MM   MM    MM
2022 01 24 12 06 350  1.5  2.6    MM    MM    MM  MM 1017.9   7.5    MM    MM   MM   MM    MM
2022 01 24 12 00 320  2.6  3.1    MM    MM    MM  MM 1017.9   7.6    MM    MM   MM -0.0    MM
2022 01 24 11 54 330  2.1  2.6    MM    MM    MM  MM 1018.1   7.6    MM    MM   MM   MM    MM
2022 01 24 11 48 330  2.1  2.6    MM    MM    MM  MM 1017.9   7.6    MM    MM   MM   MM    MM
2022 01 24 11 42 340  2.1  2.1    MM    MM    MM  MM 1018.0   7.6    MM    MM   MM   MM    MM
2022 01 24 11 36 340  2.1  2.6    MM    MM    MM  MM 1017.8   7.5    MM    MM   MM   MM    MM
2022 01 24 11 30 340  2.6  2.6    MM    MM    MM  MM 1017.7   7.5    MM    MM   MM   MM    MM
2022 01 24 11 24 350  2.6  3.6    MM    MM    MM  MM 1017.6   7.6    MM    MM   MM   MM    MM
2022 01 24 11 18 340  3.6  4.1    MM    MM    MM  MM 1017.6   7.7    MM    MM   MM   MM    MM
2022 01 24 11 12 330  3.1  3.6    MM    MM    MM  MM 1017.6   7.6    MM    MM   MM   MM    MM
2022 01 24 11 06 350  2.6  2.6    MM    MM    MM  MM 1017.5   7.5    MM    MM   MM   MM    MM
2022 01 24 11 00 350  2.1  2.6    MM    MM    MM  MM 1017.5   7.6    MM    MM   MM +0.0    MM
2022 01 24 10 54 350  2.1  3.1    MM    MM    MM  MM 1017.5   7.7    MM    MM   MM   MM    MM
2022 01 24 10 48 330  3.1  3.1    MM    MM    MM  MM 1017.5   7.8    MM    MM   MM   MM    MM
2022 01 24 10 42 310  2.6  3.1    MM    MM    MM  MM 1017.6   7.7    MM    MM   MM   MM    MM
2022 01 24 10 36 310  3.1  3.6    MM    MM    MM  MM 1017.6   7.7    MM    MM   MM   MM    MM
2022 01 24 10 30 310  3.1  4.1    MM    MM    MM  MM 1017.6   7.8    MM    MM   MM   MM    MM
2022 01 24 10 24 320  3.1  3.6    MM    MM    MM  MM 1017.6   7.8    MM    MM   MM   MM    MM
2022 01 24 10 18 320  3.1  4.1    MM    MM    MM  MM 1017.6   7.8    MM    MM   MM   MM    MM
