#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2021 12 18 08 35 160  6.2  9.3    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 18 08 15 160  6.2   MM    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 18 07 55 160  5.1  8.2    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 18 07 35 150  6.2   MM    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 18 07 15 160  5.1  8.2    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 18 06 55 160  6.2   MM    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 18 06 35 150  6.2   MM    MM    MM    MM  MM     MM    23    MM    22  7.8   MM    MM
2021 12 18 06 15 150  6.2   MM    MM    MM    MM  MM     MM    23    MM    22  7.8   MM    MM
2021 12 18 05 55 150  6.2  8.8    MM    MM    MM  MM     MM    23    MM    22  6.1   MM    MM
2021 12 18 05 35 150  7.7   MM    MM    MM    MM  MM     MM    23    MM    22  7.0   MM    MM
2021 12 18 05 15 150  6.2   MM    MM    MM    MM  MM     MM    23    MM    22  7.8   MM    MM
2021 12 18 04 55 150  8.2   MM    MM    MM    MM  MM     MM    23    MM    22  6.1   MM    MM
2021 12 18 04 35 140  7.7   MM    MM    MM    MM  MM     MM    23    MM    22  6.1   MM    MM
2021 12 18 04 15 140  6.7   MM    MM    MM    MM  MM     MM    23    MM    22  3.5   MM    MM
2021 12 18 03 55 140  8.2   MM    MM    MM    MM  MM     MM    23    MM    22  3.5   MM    MM
2021 12 18 03 35 140  8.2   MM    MM    MM    MM  MM     MM    23    MM    22  3.5   MM    MM
2021 12 18 03 15 140  8.2   MM    MM    MM    MM  MM     MM    23    MM    23  2.6   MM    MM
2021 12 18 02 55 150  6.2   MM    MM    MM    MM  MM     MM    23    MM    22  3.5   MM    MM
2021 12 18 02 35 140  6.7   MM    MM    MM    MM  MM     MM    23    MM    22  5.2   MM    MM
2021 12 18 02 15 140  6.7   MM    MM    MM    MM  MM     MM    23    MM    22  7.8   MM    MM
2021 12 18 01 55 150  6.7   MM    MM    MM    MM  MM     MM    23    MM    22  7.8   MM    MM
2021 12 18 01 35 140  6.7   MM    MM    MM    MM  MM     MM    23    MM    22  3.5   MM    MM
2021 12 18 01 15 140  7.2   MM    MM    MM    MM  MM     MM    23    MM    22  3.5   MM    MM
2021 12 18 00 55 140  7.7   MM    MM    MM    MM  MM     MM    23    MM    22  3.5   MM    MM
2021 12 18 00 35 140  7.2   MM    MM    MM    MM  MM     MM    23    MM    22  3.5   MM    MM
2021 12 18 00 15 140  7.7   MM    MM    MM    MM  MM     MM    23    MM    22  3.5   MM    MM
2021 12 17 23 55 140  7.2   MM    MM    MM    MM  MM     MM    23    MM    22  3.5   MM    MM
2021 12 17 23 35 140  6.7   MM    MM    MM    MM  MM     MM    23    MM    22  3.5   MM    MM
2021 12 17 23 15 150  6.2   MM    MM    MM    MM  MM     MM    23    MM    22  2.6   MM    MM
2021 12 17 22 55 140  6.7   MM    MM    MM    MM  MM     MM    23    MM    22  3.5   MM    MM
2021 12 17 22 35 150  6.7   MM    MM    MM    MM  MM     MM    23    MM    22  3.5   MM    MM
2021 12 17 22 15 150  6.7   MM    MM    MM    MM  MM     MM    23    MM    22  3.5   MM    MM
2021 12 17 21 55 150  6.7   MM    MM    MM    MM  MM     MM    23    MM    22  5.2   MM    MM
2021 12 17 21 35 150  6.7   MM    MM    MM    MM  MM     MM    23    MM    22  5.2   MM    MM
2021 12 17 21 15 150  7.2   MM    MM    MM    MM  MM     MM    23    MM    22  4.3   MM    MM
2021 12 17 20 55 140  6.7   MM    MM    MM    MM  MM     MM    23    MM    22  2.6   MM    MM
2021 12 17 20 35 150  7.7   MM    MM    MM    MM  MM     MM    23    MM    22  6.1   MM    MM
2021 12 17 20 15 140  7.7   MM    MM    MM    MM  MM     MM    23    MM    22  7.0   MM    MM
2021 12 17 19 55 140  6.7   MM    MM    MM    MM  MM     MM    23    MM    22  7.8   MM    MM
2021 12 17 19 35 140  6.7   MM    MM    MM    MM  MM     MM    23    MM    22  4.3   MM    MM
2021 12 17 19 15 150  6.7  9.3    MM    MM    MM  MM     MM    23    MM    22  3.5   MM    MM
2021 12 17 18 55 140  7.7   MM    MM    MM    MM  MM     MM    23    MM    22  3.5   MM    MM
2021 12 17 18 35 140  6.7   MM    MM    MM    MM  MM     MM    23    MM    21  7.8   MM    MM
2021 12 17 18 15 150  7.7   MM    MM    MM    MM  MM     MM    23    MM    22  6.1   MM    MM
2021 12 17 17 55 140  7.7   MM    MM    MM    MM  MM     MM    23    MM    21  6.1   MM    MM
2021 12 17 17 35 140  8.2   MM    MM    MM    MM  MM     MM    23    MM    21  7.8   MM    MM
2021 12 17 17 15 140 10.3   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 17 16 55 140  9.3   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 17 16 35 150  9.3   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 17 16 15 140  9.8   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 17 15 55 150  9.8   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 17 15 35 150  8.8 11.8    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 17 15 15 150 11.3   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 17 14 55 150 11.8   MM    MM    MM    MM  MM     MM    23    MM    21  5.2   MM    MM
2021 12 17 14 35 140  9.8   MM    MM    MM    MM  MM     MM    22    MM    21  6.1   MM    MM
2021 12 17 14 15 140  8.2   MM    MM    MM    MM  MM     MM    22    MM    20  7.8   MM    MM
2021 12 17 13 55 130  6.7   MM    MM    MM    MM  MM     MM    23    MM    22  7.0   MM    MM
2021 12 17 13 35 140  7.7   MM    MM    MM    MM  MM     MM    23    MM    22  6.1   MM    MM
2021 12 17 13 15 150  5.7   MM    MM    MM    MM  MM     MM    23    MM    22  7.8   MM    MM
2021 12 17 12 55 110  6.7  9.3    MM    MM    MM  MM     MM    22    MM    21  6.1   MM    MM
2021 12 17 12 35 130  8.2 11.3    MM    MM    MM  MM     MM    22    MM    21  1.1   MM    MM
2021 12 17 12 15 130 10.8   MM    MM    MM    MM  MM     MM    22    MM    21  0.9   MM    MM
2021 12 17 11 55 120 10.3   MM    MM    MM    MM  MM     MM    23    MM    22  4.3   MM    MM
2021 12 17 11 35 130  7.7   MM    MM    MM    MM  MM     MM    23    MM    21  1.1   MM    MM
2021 12 17 11 15 100  8.2   MM    MM    MM    MM  MM     MM    23    MM    22  4.3   MM    MM
2021 12 17 10 55 110  9.3   MM    MM    MM    MM  MM     MM    23    MM    22  6.1   MM    MM
2021 12 17 10 35 100  8.8   MM    MM    MM    MM  MM     MM    23    MM    22  6.1   MM    MM
2021 12 17 10 15 100  9.3   MM    MM    MM    MM  MM     MM    23    MM    22  5.2   MM    MM
2021 12 17 09 55 110  8.2   MM    MM    MM    MM  MM     MM    23    MM    22  5.2   MM    MM
2021 12 17 09 35 110  8.2   MM    MM    MM    MM  MM     MM    23    MM    22  6.1   MM    MM
2021 12 17 09 15 100  8.2   MM    MM    MM    MM  MM     MM    23    MM    22  6.1   MM    MM
2021 12 17 08 55 100  8.2   MM    MM    MM    MM  MM     MM    23    MM    22  6.1   MM    MM
2021 12 17 08 35 110  7.2   MM    MM    MM    MM  MM     MM    23    MM    22  7.8   MM    MM
2021 12 17 08 15  90  6.7   MM    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 17 07 55  90  7.2   MM    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 17 07 35 100  6.7   MM    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 17 07 15  90  6.7   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 17 06 55 100  7.2   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 17 06 35  90  6.2   MM    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 17 06 15  90  6.2   MM    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 17 05 55  90  6.2   MM    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 17 05 35 100  6.2   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 17 05 15 100  7.2   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 17 04 55  90  6.7   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 17 04 35  90  6.7   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 17 04 15 100  8.2   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 17 03 55  90  7.2   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 17 03 35  80  7.7   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 17 03 15  80  7.2   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 17 02 55  80  6.2   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 17 02 35  70  6.7   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 17 02 15  80  6.7   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 17 01 55  90  6.7   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 17 01 35  80  6.7   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 17 01 15  80  6.7   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 17 00 55  80  6.7   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 17 00 35  80  6.2   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 17 00 15  70  5.7   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 16 23 55  70  5.1   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 16 23 35  80  5.7   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 16 23 15  80  5.7   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 16 22 55  90  5.7   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 16 22 35  90  5.7   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 16 22 15  70  5.7   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 16 21 55  70  5.7   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 16 21 35  70  5.1   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 16 21 15  70  4.6   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 16 20 55  70  4.1   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 16 20 35  80  4.1   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 16 20 15  80  4.1   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 16 19 55  90  3.6   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 16 19 35 110  2.6   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 16 19 15  60  2.6   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 16 18 55  70  2.1   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 16 18 35  90  2.6   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 16 18 15 120  3.6  7.2    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 16 17 55 140  3.1   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 16 17 35 130  3.6   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 16 17 15 120  4.1   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 16 16 55 120  4.6   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 16 16 35 130  4.1   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 16 16 15 130  4.6   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 16 15 55 130  5.1   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 16 15 35 130  5.7   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 16 15 15 130  5.7   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 16 14 55 130  4.1   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 16 14 35 140  4.6   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 16 14 15 140  5.1   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 16 13 55 130  6.2   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 16 13 35 120  6.7   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 16 13 15 130  5.1   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 16 12 55 130  5.1   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 16 12 35 130  5.7   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 16 12 15 140  6.7   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 16 11 55 130  6.2   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 16 11 35 140  5.1   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 16 11 15 140  5.1   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 16 10 55 140  5.7   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 16 10 35 140  6.2   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 16 10 15 130  6.7   MM    MM    MM    MM  MM     MM    23    MM    18  8.7   MM    MM
2021 12 16 09 55 140  5.7   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 16 09 35 130  6.7   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 16 09 15 130  7.2   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 16 08 55 130  6.7   MM    MM    MM    MM  MM     MM    22    MM    18  8.7   MM    MM
2021 12 16 08 35 130  7.2   MM    MM    MM    MM  MM     MM    22    MM    18  8.7   MM    MM
2021 12 16 08 15 130  8.2   MM    MM    MM    MM  MM     MM    22    MM    18  8.7   MM    MM
2021 12 16 07 55 130  7.2   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 16 07 35 120  8.8   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 16 07 15 120  9.3   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 16 06 55 120  8.8   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 16 06 35 120  8.8   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 16 06 15 120  9.3   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 16 05 55 130  9.3   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 16 05 35 130  9.3   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 16 05 15 120  8.8   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 16 04 55 130  8.8   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 16 04 35 130  9.3   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 16 04 15 120  9.8   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 16 03 55 130  9.8   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 16 03 35 120  9.8   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 16 03 15 120  8.8   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 16 02 55 120  8.8   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 16 02 35 120  8.8   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 16 02 15 110  8.2   MM    MM    MM    MM  MM     MM    22    MM    19  7.0   MM    MM
2021 12 16 01 55 100  9.3   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 16 01 35 110  8.2   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 16 01 15 120  7.7   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 16 00 55 130  7.2   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 16 00 35 120  7.7   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 16 00 15 130  7.7   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 15 23 55 110  7.7   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 15 23 35 110  8.2   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 15 23 15 110  8.8   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 15 22 55 110  8.8   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 15 22 35 120  8.8   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 15 22 15 110  8.8   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 15 21 55 110  8.8   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 15 21 35 120  8.2   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 15 21 15 120  8.2   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 15 20 55 120  8.2   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 15 20 35 120  8.8   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 15 20 15 120  8.8   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 15 19 55 120  8.8   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 15 19 35 120  8.8   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 15 19 15 120  8.2   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 15 18 55 120  8.8   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 15 18 35 120  7.2   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 15 18 15 110  7.7   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 15 17 55 120  7.2   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 15 17 35 100  6.7   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 15 17 15 100  8.2   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 15 16 55  90  6.7   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 15 16 35  90  6.7   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 15 16 15  90  7.7   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 15 15 55 100  7.7   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 15 15 35  90  7.2   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 15 15 15 100  8.2   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 15 14 55 110  8.2   MM    MM    MM    MM  MM     MM    22    MM    18  8.7   MM    MM
2021 12 15 14 35 100  8.2   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 15 14 15 100  8.8   MM    MM    MM    MM  MM     MM    22    MM    18  8.7   MM    MM
2021 12 15 13 55 100  8.8   MM    MM    MM    MM  MM     MM    22    MM    18  8.7   MM    MM
2021 12 15 13 35 110  8.2   MM    MM    MM    MM  MM     MM    22    MM    18  8.7   MM    MM
2021 12 15 13 15 110  8.2   MM    MM    MM    MM  MM     MM    22    MM    18  8.7   MM    MM
2021 12 15 12 55 110  8.8   MM    MM    MM    MM  MM     MM    22    MM    18  8.7   MM    MM
2021 12 15 12 35 110  8.2   MM    MM    MM    MM  MM     MM    22    MM    18  8.7   MM    MM
2021 12 15 12 15 100  5.7   MM    MM    MM    MM  MM     MM    22    MM    18  8.7   MM    MM
2021 12 15 11 55  90  7.2   MM    MM    MM    MM  MM     MM    22    MM    18  8.7   MM    MM
2021 12 15 11 35 100  7.7   MM    MM    MM    MM  MM     MM    22    MM    18  8.7   MM    MM
2021 12 15 11 15 100  8.2   MM    MM    MM    MM  MM     MM    22    MM    18  8.7   MM    MM
2021 12 15 10 55 100  7.2   MM    MM    MM    MM  MM     MM    22    MM    18  8.7   MM    MM
2021 12 15 10 35 110  6.7   MM    MM    MM    MM  MM     MM    22    MM    18  8.7   MM    MM
2021 12 15 10 15 110  6.7   MM    MM    MM    MM  MM     MM    22    MM    18  8.7   MM    MM
2021 12 15 09 55 100  7.2   MM    MM    MM    MM  MM     MM    22    MM    18  8.7   MM    MM
2021 12 15 09 35 120  7.2   MM    MM    MM    MM  MM     MM    22    MM    18  8.7   MM    MM
2021 12 15 09 15 110  7.7   MM    MM    MM    MM  MM     MM    22    MM    18  8.7   MM    MM
2021 12 15 08 55 100  6.7   MM    MM    MM    MM  MM     MM    22    MM    17  8.7   MM    MM
2021 12 15 08 35 100  6.7   MM    MM    MM    MM  MM     MM    22    MM    17  8.7   MM    MM
2021 12 15 08 15 100  6.7   MM    MM    MM    MM  MM     MM    21    MM    17  8.7   MM    MM
2021 12 15 07 55 100  7.2   MM    MM    MM    MM  MM     MM    21    MM    17  8.7   MM    MM
2021 12 15 07 35 100  7.2   MM    MM    MM    MM  MM     MM    21    MM    17  8.7   MM    MM
2021 12 15 07 15 100  7.2   MM    MM    MM    MM  MM     MM    21    MM    17  8.7   MM    MM
2021 12 15 06 55 110  7.7   MM    MM    MM    MM  MM     MM    21    MM    17  8.7   MM    MM
2021 12 15 06 35  90  9.3   MM    MM    MM    MM  MM     MM    21    MM    17  8.7   MM    MM
2021 12 15 06 15  90  8.2   MM    MM    MM    MM  MM     MM    22    MM    17  8.7   MM    MM
2021 12 15 05 55 100  7.2   MM    MM    MM    MM  MM     MM    22    MM    17  8.7   MM    MM
2021 12 15 05 35 100  7.2   MM    MM    MM    MM  MM     MM    22    MM    17  8.7   MM    MM
2021 12 15 05 15  80  8.8   MM    MM    MM    MM  MM     MM    22    MM    17  8.7   MM    MM
2021 12 15 04 55  90  7.7   MM    MM    MM    MM  MM     MM    22    MM    16  8.7   MM    MM
2021 12 15 04 35 100  8.2   MM    MM    MM    MM  MM     MM    22    MM    17  8.7   MM    MM
2021 12 15 04 15  90  8.2   MM    MM    MM    MM  MM     MM    22    MM    17  8.7   MM    MM
2021 12 15 03 55  90  8.8   MM    MM    MM    MM  MM     MM    22    MM    17  8.7   MM    MM
2021 12 15 03 35  90  8.8   MM    MM    MM    MM  MM     MM    22    MM    17  8.7   MM    MM
2021 12 15 03 15  70  8.8   MM    MM    MM    MM  MM     MM    22    MM    18  8.7   MM    MM
2021 12 15 02 55  90  8.8   MM    MM    MM    MM  MM     MM    22    MM    18  8.7   MM    MM
2021 12 15 02 35  90  8.2   MM    MM    MM    MM  MM     MM    22    MM    18  8.7   MM    MM
2021 12 15 02 15  90  7.2   MM    MM    MM    MM  MM     MM    22    MM    18  8.7   MM    MM
2021 12 15 01 55  90  8.2   MM    MM    MM    MM  MM     MM    22    MM    18  8.7   MM    MM
2021 12 15 01 35  90  7.7   MM    MM    MM    MM  MM     MM    22    MM    18  8.7   MM    MM
2021 12 15 01 15  80  7.7   MM    MM    MM    MM  MM     MM    22    MM    18  8.7   MM    MM
2021 12 15 00 55  80  8.2   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 15 00 35  80  7.7   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 15 00 15  80  7.7   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 14 23 55  80  7.2   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 14 23 35  80  6.7   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 14 23 15  80  7.7   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 14 22 55  90  6.2   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 14 22 35  90  6.2   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 14 22 15  90  7.2   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 14 21 55 100  6.2   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 14 21 35  90  7.2   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 14 21 15 110  6.2   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 14 20 55 120  6.2   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 14 20 35 100  6.2   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 14 20 15 110  6.2   MM    MM    MM    MM  MM     MM    23    MM    19  8.7   MM    MM
2021 12 14 19 55 110  6.7   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 14 19 35 110  6.7   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 14 19 15 100  7.2   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 14 18 55 110  6.7   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 14 18 35 100  7.7   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 14 18 15  90  7.2   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 14 17 55  90  6.7   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 14 17 35  90  7.2   MM    MM    MM    MM  MM     MM    22    MM    19  8.7   MM    MM
2021 12 14 17 15  80  6.7   MM    MM    MM    MM  MM     MM    22    MM    20  8.7   MM    MM
2021 12 14 16 55  90  6.7   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 14 16 35  80  6.7   MM    MM    MM    MM  MM     MM    22    MM    20  8.7   MM    MM
2021 12 14 16 15  80  7.7   MM    MM    MM    MM  MM     MM    22    MM    20  8.7   MM    MM
