#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2022 01 19 12 55 170  4.1  6.7    MM    MM    MM  MM     MM    19    MM    15  8.7   MM    MM
2022 01 19 12 35 170  4.6  8.2    MM    MM    MM  MM     MM    19    MM    15  8.7   MM    MM
2022 01 19 12 15 170  3.6   MM    MM    MM    MM  MM     MM    19    MM    15  8.7   MM    MM
2022 01 19 11 55 170  3.6  6.7    MM    MM    MM  MM     MM    19    MM    15  8.7   MM    MM
2022 01 19 11 35 160  4.1   MM    MM    MM    MM  MM     MM    19    MM    15  8.7   MM    MM
2022 01 19 11 15  MM  2.6  6.7    MM    MM    MM  MM     MM    19    MM    15  8.7   MM    MM
2022 01 19 10 55 160  5.1  8.2    MM    MM    MM  MM     MM    19    MM    15  8.7   MM    MM
2022 01 19 10 35 170  3.6   MM    MM    MM    MM  MM     MM    19    MM    15  8.7   MM    MM
2022 01 19 10 15 170  3.6  7.2    MM    MM    MM  MM     MM    19    MM    15  8.7   MM    MM
2022 01 19 09 55 170  4.1  7.7    MM    MM    MM  MM     MM    19    MM    15  8.7   MM    MM
2022 01 19 09 35 180  6.2   MM    MM    MM    MM  MM     MM    19    MM    15  8.7   MM    MM
2022 01 19 09 15 170  3.6   MM    MM    MM    MM  MM     MM    19    MM    15  8.7   MM    MM
2022 01 19 08 55 180  5.1  8.2    MM    MM    MM  MM     MM    19    MM    14  8.7   MM    MM
2022 01 19 08 35 170  3.6   MM    MM    MM    MM  MM     MM    19    MM    14  8.7   MM    MM
2022 01 19 08 15 170  3.6  6.2    MM    MM    MM  MM     MM    18    MM    14  8.7   MM    MM
2022 01 19 07 55 170  4.1  7.7    MM    MM    MM  MM     MM    18    MM    14  8.7   MM    MM
2022 01 19 07 35 170  3.6  7.2    MM    MM    MM  MM     MM    18    MM    14  8.7   MM    MM
2022 01 19 07 15 170  3.6   MM    MM    MM    MM  MM     MM    18    MM    13  8.7   MM    MM
2022 01 19 06 55 170  4.1  6.7    MM    MM    MM  MM     MM    18    MM    13  8.7   MM    MM
2022 01 19 06 35 160  4.1  7.7    MM    MM    MM  MM     MM    18    MM    13  8.7   MM    MM
2022 01 19 06 15 170  4.6  7.7    MM    MM    MM  MM     MM    18    MM    13  8.7   MM    MM
2022 01 19 05 55 170  3.6  7.7    MM    MM    MM  MM     MM    18    MM    13  8.7   MM    MM
2022 01 19 05 35 160  4.1  6.7    MM    MM    MM  MM     MM    18    MM    13  8.7   MM    MM
2022 01 19 05 15 170  3.6  7.2    MM    MM    MM  MM     MM    18    MM    13  8.7   MM    MM
2022 01 19 04 55 170  3.6  6.7    MM    MM    MM  MM     MM    18    MM    12  8.7   MM    MM
2022 01 19 04 35 170  3.6  7.7    MM    MM    MM  MM     MM    18    MM    12  8.7   MM    MM
2022 01 19 04 15 180  5.1   MM    MM    MM    MM  MM     MM    18    MM    12  8.7   MM    MM
2022 01 19 03 55 180  5.1  7.7    MM    MM    MM  MM     MM    18    MM    11  8.7   MM    MM
2022 01 19 03 35 180  5.1   MM    MM    MM    MM  MM     MM    18    MM    11  8.7   MM    MM
2022 01 19 03 15 180  4.6   MM    MM    MM    MM  MM     MM    18    MM    10  8.7   MM    MM
2022 01 19 02 55 190  5.1   MM    MM    MM    MM  MM     MM    18    MM    10  8.7   MM    MM
2022 01 19 02 35 180  6.2   MM    MM    MM    MM  MM     MM    18    MM    10  8.7   MM    MM
2022 01 19 02 15 180  5.1   MM    MM    MM    MM  MM     MM    18    MM    10  8.7   MM    MM
2022 01 19 01 55 180  6.2   MM    MM    MM    MM  MM     MM    18    MM    10  8.7   MM    MM
2022 01 19 01 35 180  5.1   MM    MM    MM    MM  MM     MM    18    MM    10  8.7   MM    MM
2022 01 19 01 15 180  5.1   MM    MM    MM    MM  MM     MM    18    MM     9  8.7   MM    MM
2022 01 19 00 55 180  4.6   MM    MM    MM    MM  MM     MM    18    MM    10  8.7   MM    MM
2022 01 19 00 35 180  5.1   MM    MM    MM    MM  MM     MM    18    MM     9  8.7   MM    MM
2022 01 19 00 15 180  4.1   MM    MM    MM    MM  MM     MM    18    MM     9  8.7   MM    MM
2022 01 18 23 55 180  4.1   MM    MM    MM    MM  MM     MM    18    MM     9  8.7   MM    MM
2022 01 18 23 35 180  4.6  7.2    MM    MM    MM  MM     MM    18    MM     9  8.7   MM    MM
2022 01 18 23 15 190  4.6   MM    MM    MM    MM  MM     MM    18    MM     9  8.7   MM    MM
2022 01 18 22 55 180  3.6   MM    MM    MM    MM  MM     MM    18    MM     9  8.7   MM    MM
2022 01 18 22 35 180  5.1   MM    MM    MM    MM  MM     MM    18    MM     8  8.7   MM    MM
2022 01 18 22 15 180  4.6   MM    MM    MM    MM  MM     MM    18    MM     9  8.7   MM    MM
2022 01 18 21 55 190  4.6   MM    MM    MM    MM  MM     MM    18    MM     9  8.7   MM    MM
2022 01 18 21 35 180  3.6   MM    MM    MM    MM  MM     MM    18    MM     8  8.7   MM    MM
2022 01 18 21 15 180  4.1   MM    MM    MM    MM  MM     MM    18    MM     8  8.7   MM    MM
2022 01 18 20 55 180  4.6   MM    MM    MM    MM  MM     MM    18    MM     8  8.7   MM    MM
2022 01 18 20 35 180  4.6   MM    MM    MM    MM  MM     MM    18    MM     8  8.7   MM    MM
2022 01 18 20 15 170  2.6  5.7    MM    MM    MM  MM     MM    18    MM     8  8.7   MM    MM
2022 01 18 19 55 170  2.6  5.7    MM    MM    MM  MM     MM    18    MM     8  8.7   MM    MM
2022 01 18 19 35 180  3.1   MM    MM    MM    MM  MM     MM    18    MM     7  8.7   MM    MM
2022 01 18 19 15 180  3.1   MM    MM    MM    MM  MM     MM    18    MM     7  8.7   MM    MM
2022 01 18 18 55  MM  3.1  5.7    MM    MM    MM  MM     MM    18    MM     7  8.7   MM    MM
2022 01 18 18 35 180  3.6   MM    MM    MM    MM  MM     MM    18    MM     7  8.7   MM    MM
2022 01 18 18 15 180  3.1  6.2    MM    MM    MM  MM     MM    18    MM     6  8.7   MM    MM
2022 01 18 17 55  MM  2.1  5.7    MM    MM    MM  MM     MM    18    MM     6  8.7   MM    MM
2022 01 18 17 35  MM  2.1  5.1    MM    MM    MM  MM     MM    18    MM     6  8.7   MM    MM
2022 01 18 17 15 140  4.1  6.7    MM    MM    MM  MM     MM    18    MM     7  8.7   MM    MM
2022 01 18 16 55  MM  2.6   MM    MM    MM    MM  MM     MM    18    MM     6  8.7   MM    MM
2022 01 18 16 35  MM  2.6  5.7    MM    MM    MM  MM     MM    17    MM     6  8.7   MM    MM
2022 01 18 16 15 130  3.6   MM    MM    MM    MM  MM     MM    17    MM     6  8.7   MM    MM
2022 01 18 15 55 130  3.1  5.7    MM    MM    MM  MM     MM    17    MM     6  8.7   MM    MM
2022 01 18 15 35  MM  2.6  5.7    MM    MM    MM  MM     MM    17    MM     6  8.7   MM    MM
2022 01 18 15 15 130  3.6   MM    MM    MM    MM  MM     MM    16    MM     6  8.7   MM    MM
2022 01 18 14 55  MM  3.1  6.7    MM    MM    MM  MM     MM    16    MM     5  8.7   MM    MM
2022 01 18 14 35  MM  2.6  6.2    MM    MM    MM  MM     MM    16    MM     6  8.7   MM    MM
2022 01 18 14 15  MM  3.6   MM    MM    MM    MM  MM     MM    16    MM     6  8.7   MM    MM
2022 01 18 13 55 130  3.6   MM    MM    MM    MM  MM     MM    15    MM     5  8.7   MM    MM
2022 01 18 13 35  MM  3.1   MM    MM    MM    MM  MM     MM    15    MM     5  8.7   MM    MM
2022 01 18 13 15  MM  3.1  7.2    MM    MM    MM  MM     MM    15    MM     5  8.7   MM    MM
2022 01 18 12 55  80  2.1   MM    MM    MM    MM  MM     MM    14    MM     5  8.7   MM    MM
2022 01 18 12 35  MM  1.5   MM    MM    MM    MM  MM     MM    14    MM     5  8.7   MM    MM
2022 01 18 12 15  MM  2.6   MM    MM    MM    MM  MM     MM    14    MM     5  8.7   MM    MM
2022 01 18 11 55  MM  2.1   MM    MM    MM    MM  MM     MM    14    MM     5  8.7   MM    MM
2022 01 18 11 35  70  4.1   MM    MM    MM    MM  MM     MM    14    MM     5  8.7   MM    MM
2022 01 18 11 15  MM  2.1  5.7    MM    MM    MM  MM     MM    14    MM     4  8.7   MM    MM
2022 01 18 10 55  70  3.6   MM    MM    MM    MM  MM     MM    14    MM     4  8.7   MM    MM
2022 01 18 10 35  70  4.1   MM    MM    MM    MM  MM     MM    14    MM     4  8.7   MM    MM
2022 01 18 10 15  70  4.6   MM    MM    MM    MM  MM     MM    14    MM     4  8.7   MM    MM
2022 01 18 09 55  70  4.1   MM    MM    MM    MM  MM     MM    14    MM     3  8.7   MM    MM
2022 01 18 09 35  60  4.1   MM    MM    MM    MM  MM     MM    14    MM     3  8.7   MM    MM
2022 01 18 09 15  50  3.6  6.2    MM    MM    MM  MM     MM    14    MM     2  8.7   MM    MM
2022 01 18 08 55  50  3.6   MM    MM    MM    MM  MM     MM    14    MM     0  8.7   MM    MM
2022 01 18 08 35  40  4.1   MM    MM    MM    MM  MM     MM    14    MM     2  8.7   MM    MM
2022 01 18 08 15  60  3.1   MM    MM    MM    MM  MM     MM    14    MM     2  8.7   MM    MM
2022 01 18 07 55  60  3.6   MM    MM    MM    MM  MM     MM    14    MM     1  8.7   MM    MM
2022 01 18 07 35  40  3.6   MM    MM    MM    MM  MM     MM    14    MM     1  8.7   MM    MM
2022 01 18 07 15  30  3.1   MM    MM    MM    MM  MM     MM    14    MM     1  8.7   MM    MM
2022 01 18 06 55  40  4.1   MM    MM    MM    MM  MM     MM    14    MM     1  8.7   MM    MM
2022 01 18 06 35  40  5.1   MM    MM    MM    MM  MM     MM    14    MM     2  8.7   MM    MM
2022 01 18 06 15  10  4.1   MM    MM    MM    MM  MM     MM    14    MM     3  8.7   MM    MM
2022 01 18 05 55  20  3.6   MM    MM    MM    MM  MM     MM    14    MM     2  8.7   MM    MM
2022 01 18 05 35  10  3.6   MM    MM    MM    MM  MM     MM    14    MM     2  8.7   MM    MM
2022 01 18 05 15  30  3.1  6.2    MM    MM    MM  MM     MM    14    MM     2  8.7   MM    MM
2022 01 18 04 55  20  4.6   MM    MM    MM    MM  MM     MM    14    MM     2  8.7   MM    MM
2022 01 18 04 35  20  4.6   MM    MM    MM    MM  MM     MM    14    MM     2  8.7   MM    MM
2022 01 18 04 15  10  4.6   MM    MM    MM    MM  MM     MM    14    MM     2  8.7   MM    MM
2022 01 18 03 55 350  5.1   MM    MM    MM    MM  MM     MM    14    MM     2  8.7   MM    MM
2022 01 18 03 35 350  6.2   MM    MM    MM    MM  MM     MM    14    MM     2  8.7   MM    MM
2022 01 18 03 15  10  5.1  8.2    MM    MM    MM  MM     MM    14    MM     3  8.7   MM    MM
2022 01 18 02 55 340  7.2   MM    MM    MM    MM  MM     MM    14    MM     2  8.7   MM    MM
2022 01 18 02 35 340  6.7   MM    MM    MM    MM  MM     MM    14    MM     3  8.7   MM    MM
2022 01 18 02 15 340  6.2   MM    MM    MM    MM  MM     MM    14    MM     3  8.7   MM    MM
2022 01 18 01 55 340  6.7   MM    MM    MM    MM  MM     MM    13    MM     2  8.7   MM    MM
2022 01 18 01 35 330  6.2   MM    MM    MM    MM  MM     MM    13    MM     3  8.7   MM    MM
2022 01 18 01 15 320  5.7   MM    MM    MM    MM  MM     MM    13    MM     3  8.7   MM    MM
2022 01 18 00 55 330  5.7   MM    MM    MM    MM  MM     MM    13    MM     3  8.7   MM    MM
2022 01 18 00 35 330  5.1  7.7    MM    MM    MM  MM     MM    13    MM     3  8.7   MM    MM
2022 01 18 00 15 330  5.1   MM    MM    MM    MM  MM     MM    13    MM     4  8.7   MM    MM
2022 01 17 23 55 330  6.2   MM    MM    MM    MM  MM     MM    13    MM     4  8.7   MM    MM
2022 01 17 23 35 330  6.7   MM    MM    MM    MM  MM     MM    13    MM     3  8.7   MM    MM
2022 01 17 23 15 320  6.7   MM    MM    MM    MM  MM     MM    12    MM     4  8.7   MM    MM
2022 01 17 22 55 340  6.2   MM    MM    MM    MM  MM     MM    12    MM     4  8.7   MM    MM
2022 01 17 22 35 350  5.7   MM    MM    MM    MM  MM     MM    12    MM     4  8.7   MM    MM
2022 01 17 22 15 330  6.7   MM    MM    MM    MM  MM     MM    12    MM     4  8.7   MM    MM
2022 01 17 21 55 330  6.7   MM    MM    MM    MM  MM     MM    12    MM     4  8.7   MM    MM
2022 01 17 21 35 340  7.2   MM    MM    MM    MM  MM     MM    12    MM     4  8.7   MM    MM
2022 01 17 21 15 330  6.7   MM    MM    MM    MM  MM     MM    12    MM     5  8.7   MM    MM
2022 01 17 20 55 330  7.2   MM    MM    MM    MM  MM     MM    11    MM     4  8.7   MM    MM
2022 01 17 20 35 330  7.2   MM    MM    MM    MM  MM     MM    11    MM     4  8.7   MM    MM
2022 01 17 20 15 330  7.2   MM    MM    MM    MM  MM     MM    11    MM     4  8.7   MM    MM
2022 01 17 19 55 330  7.2   MM    MM    MM    MM  MM     MM    11    MM     5  8.7   MM    MM
2022 01 17 19 35 330  7.7   MM    MM    MM    MM  MM     MM    11    MM     5  8.7   MM    MM
2022 01 17 19 15 320  8.2   MM    MM    MM    MM  MM     MM    11    MM     5  8.7   MM    MM
2022 01 17 18 55 320  7.7   MM    MM    MM    MM  MM     MM    11    MM     5  8.7   MM    MM
2022 01 17 18 35 330  7.2   MM    MM    MM    MM  MM     MM    11    MM     5  8.7   MM    MM
2022 01 17 18 15 330  8.2   MM    MM    MM    MM  MM     MM    10    MM     4  8.7   MM    MM
2022 01 17 17 55 330  8.2   MM    MM    MM    MM  MM     MM    10    MM     4  8.7   MM    MM
2022 01 17 17 35 320  8.2   MM    MM    MM    MM  MM     MM    10    MM     4  8.7   MM    MM
2022 01 17 17 15 320  8.2   MM    MM    MM    MM  MM     MM    10    MM     4  8.7   MM    MM
2022 01 17 16 55 330  8.2 10.8    MM    MM    MM  MM     MM    10    MM     4  8.7   MM    MM
2022 01 17 16 35 330  8.8   MM    MM    MM    MM  MM     MM    10    MM     4  8.7   MM    MM
2022 01 17 16 15 330  8.8 11.3    MM    MM    MM  MM     MM    10    MM     4  8.7   MM    MM
2022 01 17 15 55 330 10.3   MM    MM    MM    MM  MM     MM    10    MM     3  8.7   MM    MM
2022 01 17 15 35 330 10.3   MM    MM    MM    MM  MM     MM    10    MM     4  8.7   MM    MM
2022 01 17 15 15 330 10.8   MM    MM    MM    MM  MM     MM    10    MM     3  8.7   MM    MM
2022 01 17 14 55 330 10.8 13.4    MM    MM    MM  MM     MM    10    MM     3  8.7   MM    MM
2022 01 17 14 35 330 10.8 14.9    MM    MM    MM  MM     MM    11    MM     3  8.7   MM    MM
2022 01 17 14 15 320 10.3   MM    MM    MM    MM  MM     MM    11    MM     3  8.7   MM    MM
2022 01 17 13 55 320 11.3 13.9    MM    MM    MM  MM     MM    11    MM     3  8.7   MM    MM
2022 01 17 13 35 320 11.3 14.9    MM    MM    MM  MM     MM    11    MM     3  8.7   MM    MM
2022 01 17 13 15 320 11.3 14.4    MM    MM    MM  MM     MM    11    MM     3  8.7   MM    MM
2022 01 17 12 55 330 11.3 13.9    MM    MM    MM  MM     MM    11    MM     3  8.7   MM    MM
2022 01 17 12 35 320 11.8   MM    MM    MM    MM  MM     MM    11    MM     3  8.7   MM    MM
2022 01 17 12 15 320 12.4   MM    MM    MM    MM  MM     MM    11    MM     3  8.7   MM    MM
2022 01 17 11 55 330 12.4   MM    MM    MM    MM  MM     MM    11    MM     3  8.7   MM    MM
2022 01 17 11 35 330 13.4   MM    MM    MM    MM  MM     MM    11    MM     3  8.7   MM    MM
2022 01 17 11 15 330 11.8   MM    MM    MM    MM  MM     MM    10    MM     3  8.7   MM    MM
2022 01 17 10 55 330 12.4 15.4    MM    MM    MM  MM     MM    11    MM     3  8.7   MM    MM
2022 01 17 10 35 320 11.3   MM    MM    MM    MM  MM     MM    11    MM     4  8.7   MM    MM
2022 01 17 10 15 320 11.3   MM    MM    MM    MM  MM     MM    11    MM     3  8.7   MM    MM
2022 01 17 09 55 320 11.3   MM    MM    MM    MM  MM     MM    11    MM     3  8.7   MM    MM
2022 01 17 09 35 320 11.8   MM    MM    MM    MM  MM     MM    10    MM     4  8.7   MM    MM
2022 01 17 09 15 320 11.3 13.9    MM    MM    MM  MM     MM    11    MM     4  8.7   MM    MM
2022 01 17 08 55 310 11.3   MM    MM    MM    MM  MM     MM    10    MM     3  8.7   MM    MM
2022 01 17 08 35 310 10.8 13.4    MM    MM    MM  MM     MM    10    MM     4  8.7   MM    MM
2022 01 17 08 15 320 11.3   MM    MM    MM    MM  MM     MM    10    MM     4  8.7   MM    MM
2022 01 17 07 55 320 10.8 13.9    MM    MM    MM  MM     MM    10    MM     3  8.7   MM    MM
2022 01 17 07 35 320 11.8   MM    MM    MM    MM  MM     MM    11    MM     3  8.7   MM    MM
2022 01 17 07 15 310 10.8   MM    MM    MM    MM  MM     MM    10    MM     4  8.7   MM    MM
2022 01 17 06 55 320  8.8 11.3    MM    MM    MM  MM     MM    10    MM     4  8.7   MM    MM
2022 01 17 06 35 310  7.7   MM    MM    MM    MM  MM     MM    10    MM     4  8.7   MM    MM
2022 01 17 06 15 320  8.2   MM    MM    MM    MM  MM     MM    10    MM     4  8.7   MM    MM
2022 01 17 05 55 320  6.7 10.3    MM    MM    MM  MM     MM    10    MM     4  8.7   MM    MM
2022 01 17 05 35 310  9.8 12.9    MM    MM    MM  MM     MM    10    MM     4  8.7   MM    MM
2022 01 17 05 15 330 10.8   MM    MM    MM    MM  MM     MM    10    MM     4  8.7   MM    MM
2022 01 17 04 55 330  7.7 11.3    MM    MM    MM  MM     MM    10    MM     4  8.7   MM    MM
2022 01 17 04 35 330 10.3 12.9    MM    MM    MM  MM     MM    10    MM     4  8.7   MM    MM
2022 01 17 04 15 330  9.8 12.4    MM    MM    MM  MM     MM    10    MM     5  8.7   MM    MM
2022 01 17 03 55 320 10.8   MM    MM    MM    MM  MM     MM    10    MM     5  8.7   MM    MM
2022 01 17 03 35 330  8.8 12.9    MM    MM    MM  MM     MM    10    MM     4  8.7   MM    MM
2022 01 17 03 15 330 10.8   MM    MM    MM    MM  MM     MM    10    MM     4  8.7   MM    MM
2022 01 17 02 55 320  9.3 12.9    MM    MM    MM  MM     MM     9    MM     4  8.7   MM    MM
2022 01 17 02 35 330 10.3   MM    MM    MM    MM  MM     MM    10    MM     5  8.7   MM    MM
2022 01 17 02 15 330 10.3 12.9    MM    MM    MM  MM     MM    10    MM     5  8.7   MM    MM
2022 01 17 01 55 320 10.8 13.4    MM    MM    MM  MM     MM    10    MM     5  8.7   MM    MM
2022 01 17 01 35 320 10.3 13.9    MM    MM    MM  MM     MM    10    MM     5  8.7   MM    MM
2022 01 17 01 15 320 10.8   MM    MM    MM    MM  MM     MM    10    MM     5  8.7   MM    MM
2022 01 17 00 55 320 11.3   MM    MM    MM    MM  MM     MM    10    MM     5  8.7   MM    MM
2022 01 17 00 35 320 11.3 14.4    MM    MM    MM  MM     MM    10    MM     5  8.7   MM    MM
2022 01 17 00 15 330 11.3 15.4    MM    MM    MM  MM     MM    10    MM     5  8.7   MM    MM
2022 01 16 23 55 330 12.4 15.4    MM    MM    MM  MM     MM     9    MM     5  8.7   MM    MM
2022 01 16 23 35 330 12.9 18.5    MM    MM    MM  MM     MM     9    MM     5  8.7   MM    MM
2022 01 16 23 15 320 13.9 16.5    MM    MM    MM  MM     MM     9    MM     4  8.7   MM    MM
2022 01 16 22 55 320 14.4 17.0    MM    MM    MM  MM     MM     9    MM     4  8.7   MM    MM
2022 01 16 22 35 330 13.9 17.0    MM    MM    MM  MM     MM     9    MM     5  8.7   MM    MM
2022 01 16 22 15 320 13.9   MM    MM    MM    MM  MM     MM     9    MM     5  8.7   MM    MM
2022 01 16 21 55 330 12.9 16.0    MM    MM    MM  MM     MM     8    MM     4  8.7   MM    MM
2022 01 16 21 35 320 11.8 15.4    MM    MM    MM  MM     MM     8    MM     4  8.7   MM    MM
2022 01 16 21 15 320 15.4   MM    MM    MM    MM  MM     MM     8    MM     4  8.7   MM    MM
2022 01 16 20 55 320 14.9 18.0    MM    MM    MM  MM     MM     8    MM     4  8.7   MM    MM
2022 01 16 20 35 320 12.9 18.5    MM    MM    MM  MM     MM     8    MM     3  8.7   MM    MM
2022 01 16 20 15 320 16.5 20.1    MM    MM    MM  MM     MM     8    MM     3  8.7   MM    MM
2022 01 16 19 55 320 17.0 20.1    MM    MM    MM  MM     MM     8    MM     3  8.7   MM    MM
2022 01 16 19 35 320 16.0 20.6    MM    MM    MM  MM     MM     8    MM     4  8.7   MM    MM
2022 01 16 19 15 310 16.0 19.6    MM    MM    MM  MM     MM     7    MM     3  8.7   MM    MM
2022 01 16 18 55 310 14.4 19.0    MM    MM    MM  MM     MM     7    MM     4  8.7   MM    MM
2022 01 16 18 35 310 16.5 21.1    MM    MM    MM  MM     MM     7    MM     3  8.7   MM    MM
2022 01 16 18 15 320 13.9 20.6    MM    MM    MM  MM     MM     7    MM     3  8.7   MM    MM
2022 01 16 17 55 310 17.0   MM    MM    MM    MM  MM     MM     6    MM     2  8.7   MM    MM
2022 01 16 17 35 310 16.0 20.1    MM    MM    MM  MM     MM     6    MM     3  8.7   MM    MM
2022 01 16 17 15 310 16.0 20.6    MM    MM    MM  MM     MM     6    MM     3  8.7   MM    MM
2022 01 16 16 55 310 16.0 20.6    MM    MM    MM  MM     MM     6    MM     2  8.7   MM    MM
2022 01 16 16 35 300 16.5 22.1    MM    MM    MM  MM     MM     6    MM     2  8.7   MM    MM
2022 01 16 16 15 310 15.4 19.6    MM    MM    MM  MM     MM     6    MM     2  8.7   MM    MM
2022 01 16 15 55 310 18.0 22.1    MM    MM    MM  MM     MM     5    MM     1  8.7   MM    MM
2022 01 16 15 35 300 16.5 20.1    MM    MM    MM  MM     MM     5    MM     2  8.7   MM    MM
2022 01 16 15 15 290 14.9 20.1    MM    MM    MM  MM     MM     5    MM     1  8.7   MM    MM
2022 01 16 14 55 280 16.5   MM    MM    MM    MM  MM     MM     5    MM     1  8.7   MM    MM
2022 01 16 14 35 290 13.9 17.5    MM    MM    MM  MM     MM     5    MM     1  8.7   MM    MM
2022 01 16 14 15 300 14.9 18.5    MM    MM    MM  MM     MM     5    MM     1  8.7   MM    MM
2022 01 16 13 55 300 14.4 18.5    MM    MM    MM  MM     MM     5    MM     1  8.7   MM    MM
2022 01 16 13 35 300 14.9 18.5    MM    MM    MM  MM     MM     5    MM     1  8.7   MM    MM
2022 01 16 13 15 300 14.9 20.6    MM    MM    MM  MM     MM     5    MM     1  8.7   MM    MM
2022 01 16 12 55 300 16.0 20.1    MM    MM    MM  MM     MM     5    MM     0  8.7   MM    MM
2022 01 16 12 35 290 16.0 19.0    MM    MM    MM  MM     MM     5    MM     1  8.7   MM    MM
2022 01 16 12 15 300 14.9 20.1    MM    MM    MM  MM     MM     5    MM     1  8.7   MM    MM
2022 01 16 11 55 300 15.4 19.6    MM    MM    MM  MM     MM     6    MM     1  8.7   MM    MM
2022 01 16 11 35 290 16.5 19.0    MM    MM    MM  MM     MM     6    MM     1  8.7   MM    MM
2022 01 16 11 15 290 15.4 19.6    MM    MM    MM  MM     MM     6    MM     1  8.7   MM    MM
2022 01 16 10 55 300 17.5 20.6    MM    MM    MM  MM     MM     6    MM     0  8.7   MM    MM
2022 01 16 10 35 290 16.0 20.1    MM    MM    MM  MM     MM     6    MM     0  8.7   MM    MM
2022 01 16 10 15 290 17.0 22.1    MM    MM    MM  MM     MM     6    MM     0  8.7   MM    MM
2022 01 16 09 55 290 16.5 21.1    MM    MM    MM  MM     MM     6    MM     0  8.7   MM    MM
2022 01 16 09 35 290 17.0 23.2    MM    MM    MM  MM     MM     6    MM     0  8.7   MM    MM
2022 01 16 09 15 300 16.5 19.6    MM    MM    MM  MM     MM     6    MM     0  8.7   MM    MM
2022 01 16 08 55 290 17.5 21.6    MM    MM    MM  MM     MM     7    MM    -1  8.7   MM    MM
2022 01 16 08 35 290 17.5 20.6    MM    MM    MM  MM     MM     7    MM    -1  8.7   MM    MM
2022 01 16 08 15 290 18.0 21.1    MM    MM    MM  MM     MM     7    MM     0  8.7   MM    MM
2022 01 16 07 55 290 16.0 23.7    MM    MM    MM  MM     MM     7    MM     0  8.7   MM    MM
2022 01 16 07 35 290 17.0 23.7    MM    MM    MM  MM     MM     7    MM     0  8.7   MM    MM
2022 01 16 07 15 300 17.0 21.6    MM    MM    MM  MM     MM     8    MM     1  8.7   MM    MM
2022 01 16 06 55 300 16.0 23.2    MM    MM    MM  MM     MM     8    MM     2  8.7   MM    MM
2022 01 16 06 35 310 17.0 20.6    MM    MM    MM  MM     MM     8    MM     2  8.7   MM    MM
2022 01 16 06 15 300 18.0 22.1    MM    MM    MM  MM     MM     8    MM     2  8.7   MM    MM
2022 01 16 05 55 290 20.1 24.2    MM    MM    MM  MM     MM     8    MM     2  8.7   MM    MM
2022 01 16 05 35 300 17.5 21.1    MM    MM    MM  MM     MM     9    MM     4  8.7   MM    MM
2022 01 16 05 15 300 18.0 22.1    MM    MM    MM  MM     MM     9    MM     6  8.7   MM    MM
2022 01 16 04 55 300 16.5 21.6    MM    MM    MM  MM     MM    10    MM     6  8.7   MM    MM
2022 01 16 04 35 310 16.5 21.6    MM    MM    MM  MM     MM    10    MM     7  8.7   MM    MM
2022 01 16 04 15 310 16.5   MM    MM    MM    MM  MM     MM    11    MM     8  8.7   MM    MM
2022 01 16 03 55 320 14.4 18.5    MM    MM    MM  MM     MM    11    MM     7  8.7   MM    MM
2022 01 16 03 35 320 15.4 18.0    MM    MM    MM  MM     MM    11    MM     8  8.7   MM    MM
2022 01 16 03 15 320 16.0 18.5    MM    MM    MM  MM     MM    12    MM     8  8.7   MM    MM
2022 01 16 02 55 320 15.4   MM    MM    MM    MM  MM     MM    12    MM     9  8.7   MM    MM
2022 01 16 02 35 320 15.4 18.5    MM    MM    MM  MM     MM    12    MM     9  8.7   MM    MM
2022 01 16 02 15 320 15.4   MM    MM    MM    MM  MM     MM    12    MM    10  8.7   MM    MM
2022 01 16 01 55 320 13.9   MM    MM    MM    MM  MM     MM    12    MM    11  6.1   MM    MM
2022 01 16 01 35 320 14.4   MM    MM    MM    MM  MM     MM    13    MM    12  1.5   MM    MM
2022 01 16 01 15 310 16.5   MM    MM    MM    MM  MM     MM    13    MM    12  8.7   MM    MM
2022 01 16 00 55 260  9.8   MM    MM    MM    MM  MM     MM    17    MM    15  8.7   MM    MM
2022 01 16 00 35 260  6.2   MM    MM    MM    MM  MM     MM    17    MM    15  8.7   MM    MM
2022 01 16 00 15 260  6.2   MM    MM    MM    MM  MM     MM    17    MM    16  6.1   MM    MM
2022 01 15 23 55 250  6.2   MM    MM    MM    MM  MM     MM    17    MM    16  8.7   MM    MM
2022 01 15 23 35 250  8.8   MM    MM    MM    MM  MM     MM    17    MM    16  8.7   MM    MM
2022 01 15 23 15 240  8.2 11.8    MM    MM    MM  MM     MM    17    MM    16  1.3   MM    MM
2022 01 15 22 55 220  5.7   MM    MM    MM    MM  MM     MM    18    MM    16  8.7   MM    MM
2022 01 15 22 35 210  9.3   MM    MM    MM    MM  MM     MM    18    MM    17  8.7   MM    MM
2022 01 15 22 15 200 10.3   MM    MM    MM    MM  MM     MM    18    MM    17  8.7   MM    MM
2022 01 15 21 55 210  7.2   MM    MM    MM    MM  MM     MM    18    MM    17  8.7   MM    MM
2022 01 15 21 35 220  7.2   MM    MM    MM    MM  MM     MM    19    MM    17  8.7   MM    MM
2022 01 15 21 15 210  7.7   MM    MM    MM    MM  MM     MM    19    MM    18  8.7   MM    MM
